ID,英文名稱,中文名稱,圖片,更新日期
3100498,arsenoflorencite-(Ce),砷铝铈石,,2017-07-19
3100499,arsenogoyazite,砷锶星石,,2017-07-19
3100500,arsenohauchecornite,砷硫铋镍矿,,2017-07-19
3100501,arsenolamprite,自然砷铋,,2017-07-19
3100502,arsenolite,砷华,,2017-07-19
3100503,arsenopalladinite,砷锑钯矿,,2017-07-19
3100504,arsenopyrite,毒砂，砷黄铁矿,,2017-07-19
3100505,arsenosiderite,斜方砷铁矿,,2017-07-19
3100506,arsenosulfurite,砷单斜硫,,2017-07-19
3100507,arsenosulvanite,硫砷钒铜矿,,2017-07-19
3100508,arsenpolybasite,砷硫锑银矿,,2017-07-19
3100509,arsentsumebite,砷硫铜铅矿,,2017-07-19
3100510,arsenuranospathite,水砷铀云母,,2017-07-19
3100511,arsenuranylite,水砷铀矿,,2017-07-19
3100512,arsenvanadinite,砷钒铅矿,,2017-07-19
3100513,arso-trachyte,橄榄粗面岩,,2017-07-19
3100514,arsoite,辉橄粗面岩,,2017-07-19
3100515,arteric migmatite,层脉混合岩,,2017-07-19
3100516,arterite,层混合岩，层层侵入，层片侵入,,2017-07-19
3100517,arteritio migmatite,注入混合岩,,2017-07-19
3100518,artesian,自流的,,2017-07-19
3100519,artesian aquifer,自流水层,,2017-07-19
3100520,artesian basin,自流泉盆地,,2017-07-19
3100521,artesian leakage,自流水渗漏作用,,2017-07-19
3100522,artesian spring,自流泉,,2017-07-19
3100523,artesian water,自流水,,2017-07-19
3100524,artesian well,自流井,,2017-07-19
3100525,Arthricocephalites,似节头虫属〔三叶虫类，C1〕,,2017-07-19
3100526,Arthricocephalus,节头虫属〔三叶虫类，C1〕,,2017-07-19
3100527,Arthrocardia,节心藻属〔K-Q〕,,2017-07-19
3100528,Arthrodira,节甲鱼目，节颈鱼目,,2017-07-19
3100529,arthrodiran,节甲鱼类,,2017-07-19
3100530,Arthrophycus,蠕虫遗迹，节径迹,,2017-07-19
3100531,Arthropleurida,节肋类,,2017-07-19
3100532,arthropod,节足动物类,,2017-07-19
3100533,Arthropoda,节肢动物门,,2017-07-19
3100534,Arthrostylus,节枝苔藓虫属〔O-D〕,,2017-07-19
3100535,arthurite,水砷铁铜石,,2017-07-19
3100536,articular,关节骨,,2017-07-19
3100537,articular process,关节突,,2017-07-19
3100538,Articulata,1.关节海百合类〔棘皮类〕；2.有铰腕足类，有铰腕足纲〔腕足类〕,,2017-07-19
3100539,Articulatales,木贼纲,,2017-07-19
3100540,articulate,有节的,,2017-07-19
3100541,Articulate Brachiopods,有铰腕足类,,2017-07-19
3100542,Articulatineae,木贼纲,,2017-07-19
3100543,articulation,关节,,2017-07-19
3100544,Articulina,有节虫属〔有孔虫类，E2-Q〕,,2017-07-19
3100545,artificial beach,人工海滩,,2017-07-19
3100546,artificial coast,人工海岸,,2017-07-19
3100547,artificial coke,人造焦炭,,2017-07-19
3100548,Artimyctella,小直喙贝属〔腕足类，C1〕,,2017-07-19
3100549,artinite,纤菱镁矿，水纤菱镁矿,,2017-07-19
3100550,Artinskian,阿丁新克〔P1〕,,2017-07-19
3100551,Artinskian Age,阿丁斯克期〔P〕,,2017-07-19
3100552,Artiodactyla,偶蹄目,,2017-07-19
3100553,arupite,水磷蓝镍矿,,2017-07-19
3100554,arzakite,三斜卤辰砂,,2017-07-19
3100555,Asanonella,小浅野氏虫属,,2017-07-19
3100556,Asaphelina,微栉虫属〔三叶虫类，O1〕,,2017-07-19
3100557,Asaphellus,小栉虫属〔三叶虫类，O1〕,,2017-07-19
3100558,Asaphid,栉虫类〔三叶虫类〕,,2017-07-19
3100559,Asaphis,蒴蛤属〔双壳类，N1-Q〕,,2017-07-19
3100560,Asaphiscus,隐蔽虫属，附栉虫属〔三叶虫类，C2〕,,2017-07-19
3100561,Asaphopsis,隐现虫属，栉壳虫属〔三叶虫类，O1〕,,2017-07-19
3100562,Asaphus,栉虫属〔三叶虫类，O1-2〕,,2017-07-19
3100563,asar,蛇形丘,,2017-07-19
3100564,asbecasite,砷铍矽钙石,,2017-07-19
3100565,asbestiform,石绵状,,2017-07-19
3100566,asbestine,石绵状,,2017-07-19
3100567,asbestos,石绵，石绒,,2017-07-19
3100568,asbestus,石绵，石绒,,2017-07-19
3100569,asbolan(e),钴土矿，土状钴矿，锰钴石,,2017-07-19
3100570,asbolite,钴土矿,,2017-07-19
3100571,ascension theory,上升水说,,2017-07-19
3100572,aschaffite,云英斜煌岩,,2017-07-19
3100573,aschamalmite,单斜铋铅矿,,2017-07-19
3100574,ascharite,硼镁石,,2017-07-19
3100575,Aschelminthes,囊虫动物（门）〔真后生动物〕,,2017-07-19
3100576,aschistic,未分异的,,2017-07-19
3100577,aschistic rock,未分异岩,,2017-07-19
3100578,aschistite,未分异岩,,2017-07-19
3100579,Ascidiella,小囊轮藻属〔K1〕,,2017-07-19
3100580,Ascodinium,囊沟藻属，子囊藻属〔K-E〕,,2017-07-19
3100581,Ascolichenes,囊子衣纲〔地衣类〕,,2017-07-19
3100582,Ascones,樽海绵亚目,,2017-07-19
3100583,Ascophora,小孔亚目，平衡囊亚目〔苔藓动物唇口目〕,,2017-07-19
3100584,Ascopora,囊苔藓虫属〔C-P〕,,2017-07-19
3100585,aseismic,无震的,,2017-07-19
3100586,aseismic region,无震区,,2017-07-19
3100587,aseismic ridge,无震洋脊，无震海岭,,2017-07-19
3100588,Aseptalium,无隔板槽贝属〔腕足类，D1〕,,2017-07-19
3100589,ash,火山灰,,2017-07-19
3100590,ash ball,凝灰球,,2017-07-19
3100591,ash bed,火山灰层,,2017-07-19
3100592,ash cone,凝灰岩锥,,2017-07-19
3100593,ash fall,火山落灰,,2017-07-19
3100594,ash flow,火山灰流，熔灰流,,2017-07-19
3100595,ash rock,凝灰岩,,2017-07-19
3100596,ash shower,火山灰雨,,2017-07-19
3100597,ash structure,火山灰构造,,2017-07-19
3100598,ash-bed diabase,凝灰辉绿岩,,2017-07-19
3100599,ash-tuff,火山灰凝岩,,2017-07-19
3100600,ashanite,锰铀钽矿,,2017-07-19
3100601,ashes,火山灰层,,2017-07-19
3100602,Ashgillian,阿西极〔O2〕,,2017-07-19
3100603,ashoverite,矽碱钙钇石，正方水锌石,,2017-07-19
3100604,ashy grit,火山灰砂,,2017-07-19
3100605,Asiacanthus,亚洲棘鱼属〔D〕,,2017-07-19
3100606,Asialepidotus,亚洲鳞齿鱼属〔T〕,,2017-07-19
3100607,Asian tin ore belt,亚洲锡矿带,,2017-07-19
3100608,Asiaspis,亚洲鱼属〔D1〕,,2017-07-19
3100609,asiderite,无铁陨石,,2017-07-19
3100610,Asioestheria,亚洲叶肢介属〔J3〕,,2017-07-19
3100611,Asioproductus,亚洲长身贝属〔腕足类，P〕,,2017-07-19
3100612,asisite,黄氯铅矿,,2017-07-19
3100613,asmanite,陨鳞石英,,2017-07-19
3100614,asparagolite,黄绿磷灰石,,2017-07-19
3100615,asparagus-stone,黄绿磷灰石,,2017-07-19
3100616,aspasiolite,绿菫青石,,2017-07-19
3100617,aspect ratio,纵横比,,2017-07-19
3100618,Aspenites,阿斯本菊石属〔头足类，T1〕,,2017-07-19
3100619,Asperatopsophosphaera,糙面球形藻属〔Z〕,,2017-07-19
3100620,asperite,多孔熔岩,,2017-07-19
3100621,asperity,粗糙性,,2017-07-19
3100622,asperolite,富水矽孔雀石,,2017-07-19
3100623,asphalt,地沥青,,2017-07-19
3100624,asphalt rock,沥青岩,,2017-07-19
3100625,asphalt seal,沥青闭合,,2017-07-19
3100626,asphalt stone,沥青石,,2017-07-19
3100627,asphaltene,沥青烯,,2017-07-19
3100628,asphaltic,沥青的,,2017-07-19
3100629,asphaltic base,沥青基,,2017-07-19
3100630,asphaltic coal,沥青煤，沥青炭,,2017-07-19
3100631,asphaltic limestone,沥青灰岩，地沥青质石灰岩,,2017-07-19
3100632,asphaltic pyrobitumen,沥青焦沥青,,2017-07-19
3100633,asphaltic rock,沥青质岩,,2017-07-19
3100634,asphaltic sand,沥青质砂,,2017-07-19
3100635,asphaltic sandstone,沥青砂岩,,2017-07-19
3100636,asphaltite,沥青岩,,2017-07-19
3100637,asphaltos,地沥青,,2017-07-19
3100638,asphaltum,地沥青,,2017-07-19
3100639,asphaltus,地沥青,,2017-07-19
3100640,Aspidagnostus,盾球接子属〔三叶虫类，C3〕,,2017-07-19
3100641,aspidelite,榍石,,2017-07-19
3100642,Aspidiophyllum,盾珊瑚属〔C1〕,,2017-07-19
3100643,Aspidobranchia,楯鳃目,,2017-07-19
3100644,Aspidochirotida,盾手海参目,,2017-07-19
3100645,aspidolite,绿金云母,,2017-07-19
3100646,Aspidolithus,盾颗石属〔钙质超微化石，K2〕,,2017-07-19
3100647,Aspidopora,盾苔藓虫属〔O-S〕,,2017-07-19
3100648,Aspidorhabdus,盾棒石属〔钙质超微化石，E2-Q〕,,2017-07-19
3100649,Aspidorhychoidea,尖喙鱼目,,2017-07-19
3100650,Aspidorhynchiformes,剑鼻目,,2017-07-19
3100651,Aspidorhynchus,剑鼻鱼属，尖喙鱼属〔J〕,,2017-07-19
3100652,Aspidospondyli,弓锥亚纲,,2017-07-19
3100653,assay,1.试金；2.化验，分析，试验；3.试料，试样,,2017-07-19
3100654,assay limit,试验限度,,2017-07-19
3100655,assay ton,试验吨〔等于29.1667克〕,,2017-07-19
3100656,assay value,试金值,,2017-07-19
3100657,asselbornite,砷铋铅铀矿,,2017-07-19
3100658,assemblage zone,团带，组合带，群集带,,2017-07-19
3100659,Asserculinia,阿苏喀林珊瑚属〔P2〕,,2017-07-19
3100660,assimilation,同化作用,,2017-07-19
3100661,Assiminea,拟沼螺属〔腹足类，N-Q〕,,2017-07-19
3100662,Assipetra,阿西石属〔钙质超微化石，K〕,,2017-07-19
3100663,associated mineral,伴生矿物,,2017-07-19
3100664,associated natural gas,综合天然气,,2017-07-19
3100665,associated water,共生水，伴生水,,2017-07-19
3100666,association of magmatic rock,岩浆岩共生组合,,2017-07-19
3100667,assypite,钠橄辉长岩,,2017-07-19
3100668,Astacolus,龙虾虫属〔有孔虫类，J〕,,2017-07-19
3100669,Astacus,螯虾属，河虾属〔K-Q〕,,2017-07-19
3100670,Astarte,花蛤属〔双壳类，T-Q〕,,2017-07-19
3100671,Astartella,小花蛤属〔双壳类，C-P〕,,2017-07-19
3100672,Astartoides,类花蛤属〔双壳类，J3〕,,2017-07-19
3100673,astatic,不安定的,,2017-07-19
3100674,astatic magnetometer,反稳定磁力仪，无定向磁力仪,,2017-07-19
3100675,aster,星状骨刺,,2017-07-19
3100676,asteria,星彩蓝宝石,,2017-07-19
3100677,asteriated quartz,星彩石英,,2017-07-19
3100678,Asterichnites,星形迹〔生痕化石，K1〕,,2017-07-19
3100679,Asterigerina,星盘虫属〔有孔虫类，K-Q〕,,2017-07-19
3100680,Asterionella,星杆藻属〔矽藻类〕,,2017-07-19
3100681,asterism,星彩性,,2017-07-19
3100682,Asteroarchaediscus,星古盘虫属〔有孔虫类，C2〕,,2017-07-19
3100683,Asterocalamitaceae,星芦木目,,2017-07-19
3100684,Asterocalamites,星芦木,,2017-07-19
3100685,Asteroconites,星锥箭石属〔头足类，T3〕,,2017-07-19
3100686,asteroid,1.小行星；2.海盘车,,2017-07-19
3100687,Asteroidea,海星纲〔棘皮类，E-Q〕,,2017-07-19
3100688,asteroite,苍辉石,,2017-07-19
3100689,Asterolepis,星鳞鱼属〔D〕,,2017-07-19
3100690,Asterolith,星状颗石属〔钙质超微化石〕,,2017-07-19
3100691,Asteromorphida,星形大类〔疑源类〕,,2017-07-19
3100692,Asterophycus,星辫迹〔生痕化石〕,,2017-07-19
3100693,Asteropyge,星尾虫属〔三叶虫类，D2-3〕,,2017-07-19
3100694,Asterorotalia,星轮虫属〔有孔虫类，N2-Q〕,,2017-07-19
3100695,Asterozoa,海星亚门,,2017-07-19
3100696,asthenolith,岩浆体，岩浆袋,,2017-07-19
3100697,asthenolith hypothesis,放射性热融化假说,,2017-07-19
3100698,asthenosphere,软流圈,,2017-07-19
3100699,Asthenotoma,弱螺属〔腹足类，E-Q〕,,2017-07-19
3100700,Astian,阿斯蒂〔R〕,,2017-07-19
3100701,astite,红柱角页岩,,2017-07-19
3100702,astochite,粗闪石,,2017-07-19
3100703,astogeny,群动物发育史,,2017-07-19
3100704,Astraea,星螺属，星神螺属〔腹足类，E-Q〕,,2017-07-19
3100705,Astraeospongia,星海绵属〔O-C〕,,2017-07-19
3100706,astragalus,距骨,,2017-07-19
3100707,astrakanite,白钠镁矾,,2017-07-19
3100708,astrakhanite,白钠镁矾,,2017-07-19
3100709,Astral Era,星云时代,,2017-07-19
3100710,Astriclypeus,星沙钱属,,2017-07-19
3100711,astringent,收敛性的,,2017-07-19
3100712,astrocyanite-(Ce),碳铈铜铀矿,,2017-07-19
3100713,astrogeology,天文地质学，天体地质学,,2017-07-19
3100714,Astrognathus,星颚牙形石属〔S1〕,,2017-07-19
3100715,astrogravimetric levelling,天文重力水准,,2017-07-19
3100716,astroite,星彩石,,2017-07-19
3100717,astrolabe,天体高度测量仪,,2017-07-19
3100718,astrolite,球星石,,2017-07-19
3100719,astrolophi,星射放射虫类,,2017-07-19
3100720,astronavigation,天文导航，天文航海定位,,2017-07-19
3100721,astronomic geology,天文地质学,,2017-07-19
3100722,astronomic latitude,天文纬度,,2017-07-19
3100723,astronomical fixation,天文定位,,2017-07-19
3100724,astrophyllite,星叶石,,2017-07-19
3100725,astrophyllite ekerite,星叶钠闪花冈岩,,2017-07-19
3100726,astrorhiza,星状沟〔有孔虫类〕,,2017-07-19
3100727,Asturian movement,阿斯突里运动〔C3〕,,2017-07-19
3100728,Astylospongia,无柱海绵属〔O-S〕,,2017-07-19
3100729,asylum,避难所，庇护所,,2017-07-19
3100730,asymmetric,不对称的,,2017-07-19
3100731,asymmetrical,不对称的,,2017-07-19
3100732,asymmetrical drainage,不对称水系,,2017-07-19
3100733,asymmetrical fold,不对称褶皱,,2017-07-19
3100734,asymmetrical ripple mark,不对称波痕,,2017-07-19
3100735,Asymmetroceras,不对称角石属〔O2〕,,2017-07-19
3100736,asymmetry,不对称性,,2017-07-19
3100737,asymptotic ray method,渐近波线法,,2017-07-19
3100738,asymptotic ray theory,渐近波线论,,2017-07-19
3100739,Asyrinx,无管孔贝属〔腕足类，P1〕,,2017-07-19
3100740,atacamite,氯铜矿,,2017-07-19
3100741,Atactopora,变苔藓虫属〔O1-2〕,,2017-07-19
3100742,Atactoporella,细变苔藓虫属〔O〕,,2017-07-19
3100743,Atactotoechus,变壁苔藓虫属〔D2-3〕,,2017-07-19
3100744,Ataphrus,无沟螺属〔腹足类，T3-K〕,,2017-07-19
3100745,atatschite,线玻正斑岩,,2017-07-19
3100746,atavism,返祖现象，隔代遗传,,2017-07-19
3100747,atavo-tissue,承继组织,,2017-07-19
3100748,ataxic,不成层的,,2017-07-19
3100749,ataxite,无纹陨铁,,2020-04-29
3100750,ataxitic,角砾斑杂状〔构造〕,,2017-07-19
3100751,Ataxophragmiida,变房虫目〔有孔虫类〕,,2017-07-19
3100752,atectonic,非造山运动的,,2017-07-19
3100753,atectonic plunton,非造山运动深成岩,,2017-07-19
3100754,atelestite,砷酸铋矿，斜砷铋矿,,2017-07-19
3100755,atelite,水氯铜矿,,2017-07-19
3100756,Atelodictyon,不全网层孔虫属〔D2-3〕,,2017-07-19
3100757,Atelophyllum,不等珊瑚属〔D2〕,,2017-07-19
3100758,athabascaite,斜方硒铜矿,,2017-07-19
3100759,atheneite,砷汞钯矿,,2017-07-19
3100760,Athyris,无窗贝属，盘骨蜿贝属〔腕足类，D-P〕,,2017-07-19
3100761,Athyrisina,似无窗贝属〔D〕,,2017-07-19
3100762,Athyrisinoides,类准无窗贝属〔腕足类，S1〕,,2017-07-19
3100763,Atlantic margin,大西洋边缘,,2017-07-19
3100764,Atlantic phase,大西洋冰后期，大西洋期,,2017-07-19
3100765,Atlantic suite,大西洋岩群,,2017-07-19
3100766,Atlantic-type coast,大西洋型海岸,,2017-07-19
3100767,atlantite,霞石碱玄岩,,2017-07-19
3100768,atlasite,氯石青,,2017-07-19
3100769,atlasovite,铜铋钾盐,,2017-07-19
3100770,atmoclast,气碎石,,2017-07-19
3100771,atmoclastic rock,气碎岩,,2017-07-19
3100772,atmogenic,气源的,,2017-07-19
3100773,atmoliths,气生岩,,2017-07-19
3100774,atmology,大气学,,2017-07-19
3100775,atmometer,气化计,,2017-07-19
3100776,atmophile element,亲气元素,,2017-07-19
3100777,atmosphere,1.大气圈；2.大气层,,2017-07-19
3100778,atmospheric absorption,大气层吸收,,2017-07-19
3100779,atmospheric electricity,大气层电学,,2017-07-19
3100780,atmospheric heating,大气加热,,2017-07-19
3100781,atmospheric metamorphism,大气变质,,2017-07-19
3100782,atmospheric pressure,气压,,2017-07-19
3100783,atmospheric rock,气成岩,,2017-07-19
3100784,atokite,锡铂钯矿,,2017-07-19
3100785,atoll,环礁,,2017-07-19
3100786,atoll island,环礁岛，环状珊瑚岛,,2017-07-19
3100787,atoll lagoon,环礁潟湖,,2017-07-19
3100788,atoll lake,环礁湖,,2017-07-19
3100789,atoll moor,环形泥炭沼泽,,2017-07-19
3100790,atoll reef,环状珊瑚礁，环礁,,2017-07-19
3100791,atoll ring,环礁圈,,2017-07-19
3100792,atoll structure,环礁状构造,,2017-07-19
3100793,atoll texture,环礁状组织，环状组织,,2017-07-19
3100794,atom percent,原子百分比,,2017-07-19
3100795,atomic absorption spectro-photometric analysis,原子吸收分光光度分析,,2017-07-19
3100796,atomic absorption spectroscopy,原子吸收光谱学,,2017-07-19
3100797,atomic clock,原子钟,,2017-07-19
3100798,atomic mass,原子质量,,2017-07-19
3100799,atomic number,原子序,,2017-07-19
3100800,atomic proportion,原子比,,2017-07-19
3100801,atomic radius,原子半径,,2017-07-19
3100802,atomic weight,原子量,,2017-07-19
3100803,atopite,黄锑钙石,,2017-07-19
3100804,Atopochara,奇异轮藻属〔K1〕,,2017-07-19
3100805,Atopocythere,奇花介属〔N〕,,2017-07-19
3100806,Atopograptus,反常笔石属〔O1〕,,2017-07-19
3100807,Atopophyllum,奇异珊瑚属〔P2〕,,2017-07-19
3100808,Atractopyge,箭尾虫属〔三叶虫类，O3〕,,2017-07-19
3100809,Atremata,无穴贝类，无孔贝类〔腕足类〕,,2017-07-19
3100810,atrio,火口原,,2017-07-19
3100811,atrio lake,火口原湖,,2017-07-19
3100812,Atrypa,无洞贝属〔腕足类，S-C1〕,,2017-07-19
3100813,Atrypella,小无洞贝属〔腕足类，S-D1〕,,2017-07-19
3100814,Atrypina,准无洞贝属〔腕足类，S-D1〕,,2017-07-19
3100815,Atrypinella,小准无洞贝属〔腕足类，D1〕,,2017-07-19
3100816,Atrypopsis,似无洞贝属〔腕足类S-D1〕,,2017-07-19
3100817,attached dune,附著砂丘,,2017-07-19
3100818,attached ground water,附壁地下水,,2017-07-19
3100819,attacolite,红橙石,,2017-07-19
3100820,attakolite,红橙石,,2017-07-19
3100821,attantite,霞石碱玄岩,,2017-07-19
3100822,attapulgite,镁铝海泡石，厄帖浦石，绿坡缕石,,2017-07-19
3100823,attapulgite clay,镁铝海泡石黏土,,2017-07-19
3100824,attenuate,稀释的，弱化,,2017-07-19
3100825,attenuated septum,细长隔壁,,2017-07-19
3100826,attenuation,衰减，减弱,,2017-07-19
3100827,attenuation coefficient,衰减系数,,2017-07-19
3100828,attenuation constant,衰减常数,,2017-07-19
3100829,attenuation curve,衰减曲线,,2017-07-19
3100830,attenuation tomography,衰减层析成像术,,2017-07-19
3100831,atteration,冲积土，表土,,2017-07-19
3100832,Atterberg grade scale,亚氏分度标准,,2017-07-19
3100833,Atterburg limit,阿特堡限度,,2017-07-19
3100834,Attic movement,阿提克运动〔N1〕,,2017-07-19
3100835,attitude,位态，位置，空间方位角,,2017-07-19
3100836,attribute,属性,,2017-07-19
3100837,attribute analysis,属性分析,,2017-07-19
3100838,attrition,自磨,,2017-07-19
3100839,attritus,暗煤,,2017-07-19
3100840,auagnite,辉安岩,,2017-07-19
3100841,aubertite,水氯铝铜矾,,2017-07-19
3100842,aubrite,顽火无球陨石,,2017-07-19
3100843,audio-frequency electromagnetics,音频电磁学,,2017-07-19
3100844,audio-frequency magnetic method,音频磁力法,,2017-07-19
3100845,audio-magnetotelluric method,声频大地电磁法，音频地电磁法,,2017-07-19
3100846,audiogram,声波图,,2017-07-19
3100847,audiometer,测听器,,2017-07-19
3100848,auerbachite,矽锆石，放射锆石,,2017-07-19
3100849,auerlite,磷矽钍矿,,2017-07-19
3100850,aufeis,泛滥冰层,,2017-07-19
3100851,auganite,辉安岩，无橄玄武岩,,2017-07-19
3100852,augelite,光彩石，燐矾石，水磷铝石,,2017-07-19
3100853,augen,眼球,,2017-07-19
3100854,augen gneiss,眼球片麻岩,,2017-07-19
3100855,augen kohle,眼煤，核煤,,2017-07-19
3100856,augen structure,眼球构造,,2017-07-19
3100857,augen-chert,眼球状燧石,,2017-07-19
3100858,augen-gneiss,眼球片麻岩,,2017-07-19
3100859,augen-shcist,眼球片岩,,2017-07-19
3100860,augensalz,石盐团块,,2017-07-19
3100861,auger,螺钻,,2017-07-19
3100862,augite,普通辉石,,2017-07-19
3100863,augite akerite,辉石英辉正长岩,,2017-07-19
3100864,augite andesite,辉石安山岩,,2017-07-19
3100865,augitite,辉石岩,,2017-07-19
3100866,augitophyre,辉斑玄武岩,,2017-07-19
3100867,Aulacella,小槽贝属〔腕足类，D2〕,,2017-07-19
3100868,Aulacerium,凹纹层孔虫属〔O2-3〕,,2017-07-19
3100869,Aulacoceras,沟菊石属〔头足类，T〕,,2017-07-19
3100870,aulacogen,断陷槽，拗拉槽，拗拉谷，奥拉裂槽,,2017-07-19
3100871,Aulacophyllum,沟壁珊瑚属〔S-D〕,,2017-07-19
3100872,Aulacopleura,深沟肋虫属〔三叶虫类，S-D2〕,,2017-07-19
3100873,Aulacosphinctes,沟旋菊石属〔头足类，J3〕,,2017-07-19
3100874,Aulacotheca,裂囊蕨属,,2017-07-19
3100875,Aulacothyris,槽孔贝属〔腕足类T3-J〕,,2017-07-19
3100876,Aulacothyroides,拟槽孔贝属〔腕足类，T2-3〕,,2017-07-19
3100877,Aulacystella,小泡沫喇叭珊瑚属〔D2-3〕,,2017-07-19
3100878,Aulametacoceras,沟纹后角石属〔头足类，P〕,,2017-07-19
3100879,Aulina,轴星珊瑚属，轴管珊瑚属，轴管星珊瑚属〔C1〕,,2017-07-19
3100880,Auloclisia,管蛛网珊瑚属〔C1〕,,2017-07-19
3100881,Aulocopium,管筒海绵属〔O-S〕,,2017-07-19
3100882,Aulocystis,泡沫喇叭珊瑚属〔D2-3〕,,2017-07-19
3100883,Aulodonta,管齿海胆目,,2017-07-19
3100884,Aulograptus,笛笔石属〔O1〕,,2017-07-19
3100885,Aulophyllum,中柱管珊瑚属，柱管珊瑚属〔C1〕,,2017-07-19
3100886,Aulopora,烟斗珊瑚属，喇叭孔珊瑚属〔O1-P〕,,2017-07-19
3100887,Auloroidea,管腕海星亚纲，管星亚纲〔海星类〕,,2017-07-19
3100888,Aulosteges,管盖贝属〔腕足类，P〕,,2017-07-19
3100889,Aulotortus,管扭虫属〔有孔虫类T3-K〕,,2017-07-19
3100890,aurantimonate,锑金矿,,2017-07-19
3100891,aureole,1.日晕，圈，带，光环；2.接触变质圈,,2017-07-19
3100892,auri-argentiferous,接触变质圈,,2017-07-19
3100893,auric,金的,,2017-07-19
3100894,aurichalcite,绿铜锌矿，绿碳铜锌矿,,2017-07-19
3100895,auricle,耳板〔海胆〕,,2017-07-19
3100896,auricupride,金铜矿,,2017-07-19
3100897,auriferous,含金的,,2017-07-19
3100898,Aurila,辉金介属，耳形介属〔介形类，E2-Q〕,,2017-07-19
3100899,auripigment,雌黄,,2017-07-19
3100900,Auristomia,外耳口螺亚属〔腹足类，E2-Q〕,,2017-07-19
3100901,aurora,1.极光；2.突变期，变异期〔生物〕；3.曙光,,2017-07-19
3100902,aurora australis,南极光,,2017-07-19
3100903,aurora borealis,北极光,,2017-07-19
3100904,auroral display,极光呈现,,2017-07-19
3100905,auroral zone,极光带,,2017-07-19
3100906,aurorite,黑银锰矿,,2017-07-19
3100907,aurostibite,方金锑矿,,2017-07-19
3100908,aurotellurite,针碲金矿,,2017-07-19
3100909,austausch,涡流传导性,,2017-07-19
3100910,austausch coefficient,涡流传导系数,,2017-07-19
3100911,austenite,砷锌钙石,,2017-07-19
3100912,Austinella,奥斯汀贝属〔腕足类，O3〕,,2017-07-19
3100913,austral,南方,,2017-07-19
3100914,Australian Plate,澳洲板块,,2017-07-19
3100915,Australina,南方贝属〔腕足类，S2-3〕,,2017-07-19
3100916,australite,澳洲曜石,,2017-07-19
3100917,Australocoelia,南方腔贝属〔腕足类，D1〕,,2017-07-19
3100918,Australocypris,南星介属〔介形类，E〕,,2017-07-19
3100919,Australophyllum,澳洲珊瑚属〔D2〕,,2017-07-19
3100920,Australopithecus,南方古猿属〔Q〕,,2017-07-19
3100921,Australorbis,南方圆螺属〔腕足类K2-Q〕,,2017-07-19
3100922,Austrian,奥地利运动〔中期白垩纪〕,,2017-07-19
3100923,autallotriomorphic,细晶错综状,,2017-07-19
3100924,authiclast,自生碎屑，原地碎屑,,2017-07-19
3100925,authigene,自生,,2017-07-19
3100926,authigenesis,自生作用，自生成因,,2017-07-19
3100927,authigenic,自生的,,2017-07-19
3100928,authigenic mineral,自生矿物,,2017-07-19
3100929,authigenic sediment,自生沉积物,,2017-07-19
3100930,authigenous,自生的,,2017-07-19
3100931,authigenous constituents,自生成份，自生组分,,2017-07-19
3100932,authineomorphic rock,自生再造岩,,2017-07-19
3100933,authotroph,自养生物，自营性生物,,2017-07-19
3100934,auto-,自己的,,2017-07-19
3100935,auto-injection,残液注入作用,,2017-07-19
3100936,auto-traction hypothesis,自引假说,,2017-07-19
3100937,autoarenite,自生碎质岩石，自生砂屑岩,,2017-07-19
3100938,autobreccia,自生碎屑角砾岩,,2017-07-19
3100939,autochthon,原地岩体,,2017-07-19
3100940,autochthone,原地岩体,,2017-07-19
3100941,autochthonous,原地的,,2017-07-19
3100942,autochthonous cover sequence,原地覆盖层序,,2017-07-19
3100943,autochthonous deposit,原地堆积,,2017-07-19
3100944,autochthonous nappe,原地推覆体,,2017-07-19
3100945,autochton druse,同基晶簇,,2017-07-19
3100946,autoclast,自碎岩,,2017-07-19
3100947,autoclastic,自碎的,,2017-07-19
3100948,autoclastic breccia,自生碎屑角砾岩,,2017-07-19
3100949,autoclastic rock,自碎岩,,2017-07-19
3100950,autoclastic schist,自碎片岩,,2017-07-19
3100951,autoconvolution,自回旋,,2017-07-19
3100952,autocorrelation,自对比，自相关,,2017-07-19
3100953,autocorrelation function,自对比函数,,2017-07-19
3100954,autocorrelogram,自对比图,,2017-07-19
3100955,autocovariance,自协变量,,2017-07-19
3100956,autocovariance spectrum,自协变量谱,,2017-07-19
3100957,autoecology,个体生态学,,2017-07-19
3100958,autogenetic,自成的,,2017-07-19
3100959,autogeosyncline,自成地槽,,2017-07-19
3100960,autointrusion,残液入侵作用,,2017-07-19
3100961,autolith,同源胞体,,2017-07-19
3100962,autolysis,自溶作用，自消作用，回溶作用,,2017-07-19
3100963,automatic control,自动控制,,2017-07-19
3100964,automatic gain control,自动增益控制,,2017-07-19
3100965,automatic optimization of model,自动最适化法，最优化选择法,,2017-07-19
3100966,autometamorphism,自变质作用,,2017-07-19
3100967,autometasomatism,自交代换质作用,,2017-07-19
3100968,automolite,铁锌尖晶石,,2017-07-19
3100969,automorphic,自形的,,2017-07-19
3100970,automorphic granular,自然粒状,,2017-07-19
3100971,automorphosed,母液变质的,,2017-07-19
3100972,automorphous,自形的,,2017-07-19
3100973,autopiracy,自袭夺,,2017-07-19
