ID,英文名稱,中文名稱,圖片,更新日期
2713993,aa-lava,渣状熔岩,,2016-10-24
2713994,aarite,砷锑镍矿；砒镍矿,,2016-10-24
2713995,abacus-bead stone,算珠石,,2016-10-24
2713996,Abbe refractometer,阿贝折射计,,2016-10-24
2713997,aberration,光行差{光学}；变体畸变[体]{生物},,2016-10-24
2713998,abichite,光线矿；斜水砷铜矿,,2016-10-24
2713999,abietinean,松杉的,,2016-10-24
2714000,abime,直立溶岩洞,,2016-10-24
2714001,ablation,冰融,,2016-10-24
2714002,ablatograph,冰融仪,,2016-10-24
2714003,Abney hand-level,亚伯尼手持水准仪,,2016-10-24
2714004,abraded platform,海浪蚀台,,2016-10-24
2714005,abrasion,磨蚀,,2016-10-24
2714006,abrasion platform,海蚀平台,,2016-10-24
2714007,abrazite,水钙沸石,,2016-10-24
2714008,absarokite,白榴基玄武岩,,2016-10-24
2714009,absolute age,绝对年龄；绝对年代,,2016-10-24
2714010,absorbing well,吸水井,,2016-10-24
2714011,abstraction,抽取；抽除,,2016-10-24
2714012,abukumalite,钇矽磷灰石；阿武隈石,,2016-10-24
2714013,abysmal,深海的；深成的,,2016-10-24
2714014,abyssal,深海的；深成的,,2016-10-24
2714015,abyssolith,深岩基,,2016-10-24
2714016,abyssopelagic,深海浮游的,,2016-10-24
2714017,acadialite,红菱沸石,,2016-10-24
2714018,Acadian,阿克殿期,,2016-10-24
2714019,Acadian orogeny,阿克殿造山运动,,2016-10-24
2714020,acanthite,螺状硫银矿,,2016-10-24
2714021,Acanthoceras,剌菊石属,,2016-10-24
2714022,Acanthograptus,剌笔石属,,2016-10-24
2714023,Acanthophyllum,针珊瑚属,,2016-10-24
2714024,Acanthopterygii,刺鳍目,,2016-10-24
2714025,acaustobiolith,非燃性生物岩,,2016-10-24
2714026,acausto-phytogenic rock,非燃性植物岩,,2016-10-24
2714027,accelerometer,加速度计,,2016-10-24
2714028,accessory constituent,副成份,,2016-10-24
2714029,accessory denticle,副铰齿,,2016-10-24
2714030,accessory denticula,副铰齿,,2016-10-24
2714031,accessory ejecta,副[喷发]抛出物,,2016-10-24
2714032,accessory element,次量元素,,2016-10-24
2714033,accessory ingredient,次要成分,,2016-10-24
2714034,accessory mineral,副矿物；次要矿物,,2016-10-24
2714035,accessory shock,副震,,2016-10-24
2714036,accessory socket,副铰窝,,2016-10-24
2714037,accidental ejecta,外体抛出物,,2016-10-24
2714038,acclinal valley,顺倾河谷,,2016-10-24
2714039,acclivity,上坡,,2016-10-24
2714040,accompanying mineral,伴生矿物,,2016-10-24
2714041,accordant fold,同向褶曲,,2016-10-24
2714042,accordant junction,协合汇流,,2016-10-24
2714043,accordant summit level,等高切峰面,,2016-10-24
2714044,accretion ridge,增积脊,,2016-10-24
2714045,accretion vein,增生脉,,2016-10-24
2714046,accretionary lapilli,增积火山泥砾,,2016-10-24
2714047,accretionary lava ball,增积熔岩球,,2016-10-24
2714048,accretionary limestone,堆积石灰岩,,2016-10-24
2714049,accumulated island,堆积岛,,2016-10-24
2714050,accumulator plant,元素富集植物,,2016-10-24
2714051,Acer,槭；枫,,2016-10-24
2714052,Acervularia,堆珊瑚属,,2016-10-24
2714053,ACF-diagram,铝钙铁三角相图；ＡCＦ三角相图,,2016-10-24
2714054,achavalite,硒铁矿,,2016-10-24
2714055,achnakaite,黑云倍长岩,,2016-10-24
2714056,achroite,无色电气石；白碧玺,,2016-10-24
2714057,acicular,针状,,2016-10-24
2714058,acicular bismuth,针硫铋铅矿,,2016-10-24
2714059,aciculate,针状的,,2016-10-24
2714060,aciculite,针硫铋铅矿,,2016-10-24
2714061,Acidaspis,刺壳虫属,,2016-10-24
2714062,acidization,酸蚀作用,,2016-10-24
2714063,acidulous water,酸性水,,2016-10-24
2714064,acinose,细粒状,,2016-10-24
2714065,acinous,细粒状,,2016-10-24
2714066,Acipenseroidei,鲟形目,,2016-10-24
2714067,acline twinning,翻底双晶,,2016-10-24
2714068,aclinic,无倾角的,,2016-10-24
2714069,aclinic line,磁赤道,,2016-10-24
2714070,acme,盛期,,2016-10-24
2714071,acmite,霓石；钠辉石；锥辉石,,2016-10-24
2714072,Acoela,无肠目,,2016-10-24
2714073,acolpate,无沟的,,2016-10-24
2714074,acoustic log,声阻纪录,,2016-10-24
2714075,acree,崖锥,,2016-10-24
2714076,acrobatholithic,露顶岩基的,,2016-10-24
2714077,acrodont,端生牙,,2016-10-24
2714078,Acrophyllum,锥顶珊瑚属,,2016-10-24
2714079,Acrothele,乳顶贝属{腕足动物类},,2016-10-24
2714080,Acrotreta,顶孔贝属,,2016-10-24
2714081,acrozone,生物异限带,,2016-10-24
2714082,Actinia,红海葵属,,2016-10-24
2714083,Actiniaria,海葵目,,2016-10-24
2714084,Actinoceras,珠角石属,,2016-10-24
2714085,Actinodon,阳起螈属,,2016-10-24
2714086,actinodont,放射线藻,,2016-10-24
2714087,actinolite,阳起石,,2016-10-24
2714088,Actinophycus,放射线藻属,,2016-10-24
2714089,Actinopterygii,刺鳍目,,2016-10-24
2714090,Actinostroma,放射层孔虫属；星状层孔虫属,,2016-10-24
2714091,actinote,阳起石,,2016-10-24
2714092,Actinozoa,珊瑚纲,,2016-10-24
2714093,activated clay,活性黏土,,2016-10-24
2714094,active fault,活动断层；活断层,,2016-10-24
2714095,active glacier,活动冰川,,2016-10-24
2714096,active permafrost,活[动]永冻层,,2016-10-24
2714097,active volcano,活火山,,2016-10-24
2714098,acute bisectrix,锐角等分线,,2016-10-24
2714099,acyclic,螺旋排列的,,2016-10-24
2714100,adamant,硬石,,2016-10-24
2714101,adamantine,似金刚石般的,,2016-10-24
2714102,adamantine luster,金刚光泽,,2016-10-24
2714103,adamantine spar,刚玉,,2016-10-24
2714104,adamas,金刚石{=diamond},,2016-10-24
2714105,adambulacral,倒步带板{海星类},,2016-10-24
2714106,adamellite,石英二长岩,,2016-10-24
2714107,adamic earth,红黏土,,2016-10-24
2714108,adamine,水砷锌石,,2016-10-24
2714109,adamsite,暗绿云母,,2016-10-24
2714110,adaptation,适应,,2016-10-24
2714111,adaptative convergence,适应趋同演化,,2016-10-24
2714112,adaptative convergent evlution,适应辐合演化,,2016-10-24
2714113,adaptive irradiation,适应辐射,,2016-10-24
2714114,adaptive radiation,适应辐射,,2016-10-24
2714115,adaxial,向轴的；近轴的,,2016-10-24
2714116,adductor,闭肌,,2016-10-24
2714117,adductor scar,闭肌痕,,2016-10-24
2714118,adelite,砷钙镁石,,2016-10-24
2714119,adelpholite,铌铁锰矿,,2016-10-24
2714120,adhesion,黏著力；附著力,,2016-10-24
2714121,adiabatic,绝热的,,2016-10-24
2714122,adiabatic gradient,绝热梯度,,2016-10-24
2714123,adiabatic process,绝热作用,,2016-10-24
2714124,adiagnostic,隐晶质的；潜晶质的；无法鉴别的,,2016-10-24
2714125,adiathermic,不传热的；绝热的,,2016-10-24
2714126,adinole,钠长英板岩,,2016-10-24
2714127,adipocere,尸蜡,,2016-10-24
2714128,adipocerite,伟晶蜡石,,2016-10-24
2714129,adipocire,伟晶蜡石,,2016-10-24
2714130,adit,平坑,,2016-10-24
2714131,adjusted stream,顺从河,,2016-10-24
2714132,adjustor muscle,调整肌,,2016-10-24
2714133,adjustor scar,调整肌痕,,2016-10-24
2714134,adlerstein,针铁矿,,2016-10-24
2714135,admixture,混合物,,2016-10-24
2714136,adnate,贴生的{植物},,2016-10-24
2714137,adobe,灰质黏土{沙漠}；沙漠土壤,,2016-10-24
2714138,adobe flat,砂质黏土平地,,2016-10-24
2714139,adolescence,壮年,,2016-10-24
2714140,adolescent coast,壮年期海岸,,2016-10-24
2714141,adolescent river,壮年河,,2016-10-24
2714142,adsorption,吸附作用,,2016-10-24
2714143,adular,冰长石,,2016-10-24
2714144,adularia,冰长石,,2016-10-24
2714145,adularia-albite series,冰钠长石系,,2016-10-24
2714146,adularization,冰长石化[作用],,2016-10-24
2714147,advanced coast,前移海岸,,2016-10-24
2714148,advanced-cut meander,前切曲流,,2016-10-24
2714149,adventitious deposit,附著沉积；次生沉积,,2016-10-24
2714150,adventitious lobe,偶生叶,,2016-10-24
2714151,adventitious root,不定根,,2016-10-24
2714152,aecidiospore,锈孢子,,2016-10-24
2714153,aedelforsite,不纯矽灰石,,2016-10-24
2714154,aegiapite,钙磷霓辉岩,,2016-10-24
2714155,aegirine,霓石；钠辉石；锥辉石,,2016-10-24
2714156,aegirine aplite,霓细晶岩,,2016-10-24
2714157,aegirine augite,霓辉石,,2016-10-24
2714158,aegirine carbonatite,霓火成碳酸岩,,2016-10-24
2714159,aegirine granite aplite,霓岗细晶岩,,2016-10-24
2714160,aegirine grorudite,霓细岗斑岩,,2016-10-24
2714161,aegirite,霓石；钠辉石；锥辉石,,2016-10-24
2714162,aegyrite,霓石；钠辉石；锥辉石,,2016-10-24
2714163,aegyrite-augite,霓辉石,,2016-10-24
2714164,aelotropic,非均向性的；异向性的,,2016-10-24
2714165,aelotropy,非均向性；异向性,,2016-10-24
2714166,aeneolithic age,次新石器时代,,2016-10-24
2714167,aenigmatite,钠铁韭闪石,,2016-10-24
2714168,aeolian,风成的,,2016-10-24
2714169,aeolian accumulation,风积,,2016-10-24
2714170,aeolian basin,风成盆地,,2016-10-24
2714171,aeolian deposit,风积土；风积层,,2016-10-24
2714172,aeolian erosion,风蚀,,2016-10-24
2714173,aeolian facies,风积相；风成相,,2016-10-24
2714174,aeolian plain,风成平原,,2016-10-24
2714175,aeolian ripple mark,风成波痕,,2016-10-24
2714176,aeolian rock,风成岩,,2016-10-24
2714177,aeolian sediment,风积物,,2016-10-24
2714178,aeolianite,风积砂,,2016-10-24
2714179,aeolic,风成的,,2016-10-24
2714180,Aeolis,蛞蝓属,,2016-10-24
2714181,Aepyornis,隆鸟属,,2016-10-24
2714182,aeration,通气；充气,,2016-10-24
2714183,aerial mosaic,航照镶嵌图,,2016-10-24
2714184,aerial photograph,航测照片,,2016-10-24
2714185,aerinite,青泥石；蓝纤铁钙石,,2016-10-24
2714186,aerobe,好氧细菌,,2016-10-24
2714187,aerobic,好氧的,,2016-10-24
2714188,aerolite,陨石；石质陨石,,2016-10-24
2714189,aerolith,石质陨石；石陨石,,2016-10-24
2714190,aeromagnetic prospecting,空中磁力探测,,2016-10-24
2714191,aerosiderite,陨铁；铁质陨石,,2016-10-24
2714192,aerosiderolite,石陨铁；石质铁陨石,,2016-10-24
2714193,aerosphere,气圈,,2016-10-24
2714194,aeschynite,易解石,,2016-10-24
2714195,aethoballism,撞击变质作用,,2016-10-24
2714196,affine deformation,均质变形,,2016-10-24
2714197,affine strain,均匀应变,,2016-10-24
2714198,affluent,支流,,2016-10-24
2714199,Afghanella,阿富汗【虫┼筵】属,,2016-10-24
2714200,afrodite,滑镁皂石,,2016-10-24
2714201,afterdamp,残流气体,,2016-10-24
2714202,aftershock,余震,,2016-10-24
2714203,Aftonian Interglacial Stage,阿夫顿间冰期,,2016-10-24
2714204,aftonite,银黝铜矿,,2016-10-24
2714205,afwillite,柱矽钙石,,2016-10-24
2714206,agalite,纤滑石,,2016-10-24
2714207,agalmatolite,寿山石；冻石{=shoushan-stone},,2016-10-24
2714208,agaphite,绿松石；甸子,,2016-10-24
2714209,agaric mineral,岩乳,,2016-10-24
2714210,agate,玛瑙,,2016-10-24
2714211,agate beads,玛瑙珠,,2016-10-24
2714212,agate jasper,碧玉玛瑙,,2016-10-24
2714213,agate mortar,玛瑙研钵；乳钵,,2016-10-24
2714214,agate opal,玛瑙蛋白石；蛋白玛瑙,,2016-10-24
2714215,agatized wood,矽化木；玛瑙木,,2016-10-24
2714216,age,时期；时代；年龄,,2016-10-24
2714217,Age,期,,2016-10-24
2714218,age of cycads,苏铁植物时代,,2016-10-24
2714219,age of ferns,羊齿植物时代,,2016-10-24
2714220,age of mammals,哺乳动物时代,,2016-10-24
2714221,age of reptiles,爬行动物时代,,2016-10-24
2714222,agent of erosion,侵蚀营力,,2016-10-24
2714223,agglomerate,集块岩；团矿,,2016-10-24
2714224,agglomerate lava,集块熔岩,,2016-10-24
2714225,agglomerate tuff,集块凝灰岩,,2016-10-24
2714226,agglomerating value,集块值,,2016-10-24
2714227,agglutinate,黏合集块岩,,2016-10-24
2714228,agglutinating value,黏结值,,2016-10-24
2714229,aggradation,填积；加积,,2016-10-24
2714230,aggradation plain,填积平原；加积平原,,2016-10-24
2714231,aggradational deposit,填积沉积,,2016-10-24
2714232,aggraded valley floor,堆积谷底,,2016-10-24
2714233,aggrading stream,堆积河；加积河,,2016-10-24
2714234,aggregate,集合体,,2016-10-24
2714235,aggregate polarization,集聚偏光化,,2016-10-24
2714236,aggregate structure,聚集构造,,2016-10-24
2714237,aggregation,聚集,,2016-10-24
2714238,aggregation plain,集积平原,,2016-10-24
2714239,aggultinating value,黏结值,,2016-10-24
2714240,aglaite,杂钠长白云母,,2016-10-24
2714241,agmatite,角砾混合岩,,2016-10-24
2714242,Agnatha,无颚纲,,2016-10-24
2714243,agnesite,碳铋矿,,2016-10-24
2714244,Agnostus,球接子属,,2016-10-24
2714245,Agoniatites,无棱角菊石属,,2016-10-24
2714246,agonic line,无磁偏差线,,2016-10-24
2714247,agpaite,过碱质火成岩,,2016-10-24
2714248,Agraulus,野居虫属,,2016-10-24
2714249,agricolite,矽铋矿；球铋矿,,2016-10-24
2714250,agrogeological map,农业地质图,,2016-10-24
2714251,agrogeology,农业地质学,,2016-10-24
2714252,aguilarite,辉硒银矿,,2016-10-24
2714253,aikinite,针硫铋铅矿,,2016-10-24
2714254,ailmant,磁铁矿,,2016-10-24
2714255,ailsyte,钠闪微岗岩,,2016-10-24
2714256,Ailuropus,猫熊属,,2016-10-24
2714257,aimless drainage,紊乱水系；无定向水系,,2016-10-24
2714258,ainalite,铁钽锡石,,2016-10-24
2714259,aiounite,辉石云斜岩,,2016-10-24
2714260,air borne magnetometer,空载磁测仪,,2016-10-24
2714261,air chamber,气室,,2016-10-24
2714262,air current ripple,风成涟漪,,2016-10-24
2714263,air drill,气钻,,2016-10-24
2714264,air gap,风口；风峡,,2016-10-24
2714265,air heave,空气推举作用,,2016-10-24
2714266,air mass,气团,,2016-10-24
2714267,air sac,气囊{孢粉},,2016-10-24
2714268,air shooting,大气爆炸探测法,,2016-10-24
2714269,air shrinkage,干缩,,2016-10-24
2714270,air slake lime,潮解石灰,,2016-10-24
2714271,air wave,气波,,2016-10-24
2714272,airborne scintillation counter,空中闪光计数器,,2016-10-24
2714273,air-heave structure,气泡构造,,2016-10-24
2714274,Airy's spiral,艾氏螺旋器,,2016-10-24
2714275,aithalite asbolite,钴土矿,,2016-10-24
2714276,akaustobiolite,非燃性生物岩,,2016-10-24
2714277,akenobeite,明延岩,,2016-10-24
2714278,akerite,英辉正长岩,,2016-10-24
2714279,akerite porphyry,英辉正长斑岩,,2016-10-24
2714280,akermanite,镁黄长石,,2016-10-24
2714281,AKF-diagram,铝碱铁三角相图；AKF三角相图,,2016-10-24
2714282,Akidogroptus,尖笔石属,,2016-10-24
2714283,akmite,霓石；钠辉石；锥辉石,,2016-10-24
2714284,akontite,钴毒砂,,2016-10-24
2714285,aktological,近岸的,,2016-10-24
2714286,Ala twinning,阿拉双晶,,2016-10-24
2714287,alabandine,硫锰矿,,2016-10-24
2714288,alabandite,硫锰矿,,2016-10-24
2714289,alabaster,雪花石膏,,2016-10-24
2714290,alaite,红苔钒矿,,2016-10-24
2714291,alalite,绿透辉石,,2016-10-24
2714292,alamosite,铅辉石,,2016-10-24
2714293,alar fossula,侧内沟,,2016-10-24
2714294,alar septum,侧隔壁,,2016-10-24
2714295,alaskaite,杂硫银铋矿,,2016-10-24
2714296,alaskite,白岗岩,,2016-10-24
2714297,alaskite aplite,白岗细晶岩,,2016-10-24
2714298,alaskite porphyry,白岗斑岩,,2016-10-24
2714299,alate,侧翼的,,2016-10-24
2714300,alb,冰谷棚,,2016-10-24
2714301,albafite,青棕沥青,,2016-10-24
2714302,albani stone,阿般火山岩,,2016-10-24
2714303,albanite,白榴岩,,2016-10-24
2714304,albertite,黑沥青,,2016-10-24
2714305,Albian,阿尔布期{白垩纪},,2016-10-24
2714306,albiclase,钠长石,,2016-10-24
2714307,albite,钠长石,,2016-10-24
2714308,albite granite,钠长花岗岩,,2016-10-24
2714309,albite law,钠长石式双晶律,,2016-10-24
2714310,albite monzonite,钠长二长岩,,2016-10-24
2714311,albite rhyolite,钠长流纹岩,,2016-10-24
2714312,albite twin,钠长石式双晶,,2016-10-24
2714313,albite-anorthite series,钠长钙长系,,2016-10-24
2714314,albitisation,钠长化[作用]；钠长石化[作用],,2016-10-24
2714315,albitite,钠长岩,,2016-10-24
2714316,albitization,钠长化[作用]；钠长石化[作用],,2016-10-24
2714317,albitophyre,钠长斑岩,,2016-10-24
2714318,alboranite,紫苏玄武岩,,2016-10-24
2714319,Alcyonaria,八射珊瑚亚目；阿西欧纳亚目{指Octatoralla 八射珊瑚亚纲内之一亚目},,2016-10-24
2714320,aldan facies,紫苏花岗岩相,,2016-10-24
2714321,aldanite,铅铀方钍石,,2016-10-24
2714322,Alethopteris,真羊齿属,,2016-10-24
2714323,aleutite,闪长辉长斑岩,,2016-10-24
2714324,Alexandrian,阿力山得期{早志留纪},,2016-10-24
2714325,alexandrite,变石；变色石,,2016-10-24
2714326,alexandrite-sapphire,变色蓝宝石,,2016-10-24
2714327,alexoite,磁黄橄榄石,,2016-10-24
2714328,alferric mineral,铝铁矿物,,2016-10-24
2714329,alga,藻类,,2016-10-24
2714330,algae,藻类{复},,2016-10-24
2714331,algal,藻类的,,2016-10-24
2714332,algal biscuit,藻饼,,2016-10-24
2714333,algal coal,藻煤,,2016-10-24
2714334,algal dust,藻尘,,2016-10-24
2714335,algal limestone,藻灰岩；藻类石灰岩,,2016-10-24
2714336,algal pit,藻穴,,2016-10-24
2714337,algal reef,藻礁,,2016-10-24
2714338,algal ridge,藻岭；藻脊,,2016-10-24
2714339,algal rim,藻缘礁,,2016-10-24
2714340,algal sapropel,藻质腐泥,,2016-10-24
2714341,algal structure,藻类构造,,2016-10-24
2714342,algarvite,云霓霞辉岩,,2016-10-24
2714343,alginite,藻煤素,,2016-10-24
2714344,algodonite,云霓霞辉岩,,2016-10-24
2714345,Algoman orogeny,阿尔戈马造山运动,,2016-10-24
2714346,Algonkian,阿尔冈纪{元古代},,2016-10-24
2714347,Algonkian Period,阿尔冈纪{元古代},,2016-10-24
2714348,algovite,辉绿玢岩{=allgovite},,2016-10-24
2714349,alidade,照准仪,,2016-10-24
2714350,alimentation,[冰河]增冰作用；滋冰,,2016-10-24
2714351,alimentation facies,冰源相,,2016-10-24
2714352,aliphatic hydrocarbons,脂族烃,,2016-10-24
2714353,alipite,绿镁镍石；镍蛇纹石,,2016-10-24
2714354,alisonite,闪铜铅矿,,2016-10-24
2714355,alkali,碱金属；碱,,2016-10-24
2714356,alkali flat,盐碱滩,,2016-10-24
2714357,alkali metal,碱金属,,2016-10-24
2714358,alkali rocks,碱性岩类,,2016-10-24
2714359,alkali series,碱性岩系,,2016-10-24
2714360,alkali soil,碱性土壤,,2016-10-24
2714361,alkali-andesite,碱性安山岩,,2016-10-24
2714362,alkali-basalt,碱性玄武岩,,2016-10-24
2714363,alkalic,碱性的,,2016-10-24
2714364,alkalic igneous rock,碱性火成岩,,2016-10-24
2714365,alkali-calcic index,碱钙指数,,2016-10-24
2714366,alkali-calcic series,碱钙系列,,2016-10-24
2714367,alkali-feldspar series,碱性长石系,,2016-10-24
2714368,alkali-granite,碱性花岗岩,,2016-10-24
2714369,alkali-lime series,碱钙岩系,,2016-10-24
2714370,alkali-lime-index,碱钙指数,,2016-10-24
2714371,alkalimeter,碱计,,2016-10-24
2714372,alkaline,碱性,,2016-10-24
2714373,alkaline earth,碱土,,2016-10-24
2714374,alkaline earth metal,碱土金属,,2016-10-24
2714375,alkaline igneous rock,碱性火成岩,,2016-10-24
2714376,alkaline rock,碱性岩,,2016-10-24
2714377,alkaline soil,碱性土,,2016-10-24
2714378,alkaline spring,碱性泉,,2016-10-24
2714379,alkaline tourmaline,碱电气石,,2016-10-24
2714380,alkalinity,碱度,,2016-10-24
2714381,allactite,砷水锰矿,,2016-10-24
2714382,allagite,碳酸化蔷薇辉石,,2016-10-24
2714383,allalinite,蚀变辉长岩,,2016-10-24
2714384,allanite,褐帘石,,2016-10-24
2714385,alleghanyite,粒矽锰石,,2016-10-24
2714386,Allegheny,阿莱干尼期{晚期石炭纪},,2016-10-24
2714387,allemontite,杂砷锑矿,,2016-10-24
2714388,allenite,五水泻盐；碳钨刚砂,,2016-10-24
2714389,allevardite,阿里法石{=rectorite 累托石},,2016-10-24
2714390,allgovite,辉绿玢岩,,2016-10-24
2714391,alliaceous,蒜臭的,,2016-10-24
2714392,allite,铝铁土；富铝土,,2016-10-24
2714393,allivalite,橄钙辉长岩,,2016-10-24
2714394,allochem,奥化颗粒；移置颗粒,,2016-10-24
2714395,allochemical metamorphism,他化变质[作用]；增减变质[作用],,2016-10-24
2714396,allochetite,霞辉二长斑岩,,2016-10-24
2714397,allochroite,粒榴石,,2016-10-24
2714398,allochromatic,假色的；他色的,,2016-10-24
2714399,allochromatic color,假色；他色,,2016-10-24
2714400,allochthon,移置岩体,,2016-10-24
2714401,allochthonous,移置的,,2016-10-24
2714402,allochthonous coal,移积煤,,2016-10-24
2714403,allochthonous deposit,移置物；移积物,,2016-10-24
2714404,allochthonous rock,移置岩,,2016-10-24
2714405,allochthonous stream,移置河流,,2016-10-24
2714406,alloclase,斜硫砷钴矿；钴毒砂,,2016-10-24
2714407,alloclasite,斜硫砷钴矿；钴毒砂,,2016-10-24
2714408,allogene,外来物,,2016-10-24
2714409,allogenic,外源的；他生的,,2016-10-24
2714410,Allograptus,奇笔石属,,2016-10-24
2714411,Alloiopteris,蹼羊齿属,,2016-10-24
2714412,allomerism,异质同晶 ; 异质同像,,2016-10-24
2714413,allomorph,同质异晶；同质异像,,2016-10-24
2714414,allomorphes,同源异构包体,,2016-10-24
2714415,allomorphite,贝状重晶石,,2016-10-24
2714416,allopalladium,锑钯矿,,2016-10-24
2714417,allopatric,散处的；异地的,,2016-10-24
2714418,allophane,铝英石,,2016-10-24
2714419,allophane-chrysocolla,胶矽孔雀石；胶磷铝石{=allophaneevansite},,2016-10-24
2714420,allophaneevansite,胶矽孔雀石；胶磷铝石,,2016-10-24
2714421,allophane-evansite,胶磷铝石,,2016-10-24
2714422,allophanite,铝英石,,2016-10-24
2714423,allophytin,锂土矿；锂硬锰矿,,2016-10-24
2714424,allorgentum,六方锑银矿,,2016-10-24
2714425,Allosaurus,异龙；异特龙属,,2016-10-24
2714426,Allotheria,多峰齿兽目,,2016-10-24
2714427,allothigene,外来物,,2016-10-24
2714428,allothigenic,外来的,,2016-10-24
2714429,allothigenous,外来的,,2016-10-24
2714430,allothigenous constituent,外来成分,,2016-10-24
2714431,allothimorph,他形的；原形晶{变质},,2016-10-24
2714432,allotriomorphic,他形的,,2016-10-24
2714433,allotriomorphic granular,他形粒状,,2016-10-24
2714434,allotrope,同素异形体,,2016-10-24
2714435,allotropic,同素异形的,,2016-10-24
2714436,Allotropiophyllum,奇壁珊瑚属,,2016-10-24
2714437,allotropism,同素异形现象,,2016-10-24
2714438,allotropy,同素异形,,2016-10-24
2714439,allotype,异型,,2016-10-24
2714440,alluvial,冲积的,,2016-10-24
2714441,alluvial dam,冲积坝,,2016-10-24
2714442,alluvial deposit,冲积层；冲积矿床,,2016-10-24
2714443,Alluvial Epoch,冲积世,,2016-10-24
2714444,alluvial fan,冲积扇,,2016-10-24
2714445,alluvial plain,冲积平原,,2016-10-24
2714446,alluvial soil,冲积土,,2016-10-24
2714447,alluvial terrace,冲积台地,,2016-10-24
2714448,alluviation,冲积作用,,2016-10-24
2714449,alluvium,冲积层,,2016-10-24
2714450,almandine,铁铝榴石；贵榴石,,2016-10-24
2714451,almandine zone,铁铝榴石带,,2016-10-24
2714452,almandine-spinel,紫尖晶石,,2016-10-24
2714453,alnoite,橄辉煌斑岩,,2016-10-24
2714454,Alnus,赤杨属,,2016-10-24
2714455,alomite,蓝方钠岩,,2016-10-24
2714456,alongshore current {Brit.},沿岸流{英},,2016-10-24
2714457,alp,冰槽肩,,2016-10-24
2714458,alphitite,岩粉土,,2016-10-24
2714459,alpine,阿尔卑斯型的；高山型的,,2016-10-24
2714460,alpine fold,阿尔卑斯型褶皱,,2016-10-24
2714461,alpine geosyncline,阿尔卑斯型地槽,,2016-10-24
2714462,alpine glacier,高山型冰川,,2016-10-24
2714463,Alpine orogeny,阿尔卑斯造山运动,,2016-10-24
2714464,Alpine Triassic System,阿尔卑斯三叠系,,2016-10-24
2714465,alpine type vein,阿尔卑斯式脉,,2016-10-24
2714466,alquifou,粗粒方铅矿,,2016-10-24
2714467,alsbachite,榴云细斑花岗闪长岩,,2016-10-24
2714468,alstonite,钡霰石,,2016-10-24
2714469,altaite,碲铅矿,,2016-10-24
2714470,alteration,换质作用；蚀变,,2016-10-24
2714471,alteration-pseudomorphism,蚀变假像,,2016-10-24
2714472,altered mineral,蚀变矿物,,2016-10-24
2714473,altered volcanic rock,蚀变火山岩,,2016-10-24
2714474,alternation,交替；互层,,2016-10-24
2714475,alternation of generation,世代交替,,2016-10-24
2714476,altimeter,测高仪,,2016-10-24
2714477,altiplanation,解冻平顶泥流,,2016-10-24
2714478,altiplanation terrace,解冻泥流台地,,2016-10-24
2714479,altithermal,高温气候的,,2016-10-24
2714480,altitude,高程；海拔,,2016-10-24
2714481,alto,高地,,2016-10-24
2714482,alum,明矾,,2016-10-24
2714483,alum clay,明矾黏土,,2016-10-24
2714484,alum coal,矾煤,,2016-10-24
2714485,alum earth,明矾土,,2016-10-24
2714486,alum flower,明矾华,,2016-10-24
2714487,alum glass,明矾晶,,2016-10-24
2714488,alum potash,钾明矾,,2016-10-24
2714489,alum salt,明矾盐,,2016-10-24
2714490,alumian,无水矾石；钠明矾石,,2016-10-24
2714491,alumianite,无水矾石；钠明矾石,,2016-10-24
2714492,alumina,氧化铝,,2016-10-24
2714493,alumina-silica hydrogels,矽铝水胶,,2016-10-24
2714494,aluminates,铝酸盐类,,2016-10-24
2714495,alumine,氧化铝,,2016-10-24
2714496,aluminilite,明矾石,,2016-10-24
2714497,aluminite,矾石,,2016-10-24
2714498,aluminium autunite,铝钙铀云母,,2016-10-24
2714499,aluminocopiapite,铝叶绿矾,,2016-10-24
2714500,aluminoscorodite,铝臭葱石,,2016-10-24
2714501,alumoantigorite,铝叶蛇纹石,,2016-10-24
2714502,alumocalcite,钙铝蛋白石,,2016-10-24
2714503,alumochrysotile,铝纤蛇纹石,,2016-10-24
2714504,alumodeweylite,铝水蛇纹石,,2016-10-24
2714505,alumogel,硬铝胶,,2016-10-24
2714506,alumohydrocalcite,铝水钙石,,2016-10-24
2714507,alumstone,明矾石,,2016-10-24
2714508,alumyte,明矾黏土,,2016-10-24
2714509,alundum,铝氧粉,,2016-10-24
2714510,alunite,明矾石,,2016-10-24
2714511,alunite rock,明矾岩,,2016-10-24
2714512,alunitization,明矾石化[作用],,2016-10-24
2714513,alunogen,毛矾石,,2016-10-24
2714514,alunogenite,毛矾石,,2016-10-24
2714515,alurgite,锰云母,,2016-10-24
2714516,Aluta,箭尖虫 属{介形虫},,2016-10-24
2714517,alveolus,褶；槽{【虫┼筵】},,2016-10-24
2714518,amalgam,汞齐；汞膏,,2016-10-24
2714519,amalgamation,汞齐法；温汞法,,2016-10-24
2714520,amalgame,汞齐；汞膏,,2016-10-24
2714521,Amaltheus,绳菊石属,,2016-10-24
2714522,amarantite,红铁矾,,2016-10-24
2714523,amargosite,膨土岩；膨润土{=bentonite},,2016-10-24
2714524,Amazonia,亚马逊古陆,,2016-10-24
2714525,amazonite,天河石{微斜长石},,2016-10-24
