ID,英文名稱,中文名稱,圖片,更新日期
67792,Psammodynastes pulverulentus ; Common Mock Snack; Mock viper,茶斑蛇,,2012-11-26
67793,Psammodynastes ,茶斑蛇（属）,,2012-11-26
67794,PSAMMODONTIFORMES,沙齿鲛目,,2012-11-26
67795,Psammobiinae,紫云蛤亚科,,2012-11-26
67796,PSAMMOBIIDAE,紫云蛤科,,2012-11-26
67797,Psammobates geometricus ,星丛龟,,2012-11-26
67798,psalterium,重瓣胃,,2020-03-13
67799,Pryeria sinica Moore ,黄杨斑蛾,,2012-11-26
67800,pruritus,搔痒；搔痒病,,2012-11-26
67801,PRUNELLIDAE,岩鹨科,,2012-11-26
67802,Prunella collaris,岩鹨,,2012-11-26
67803,prozymogen,前酶原,,2012-11-26
67804,Prozeuglodon ,原械齿鲸（属）,,2012-11-26
67805,proximodistal polarity,由近及远归极性,,2012-11-26
67806,proximoceptor,近触受器,,2012-11-26
67807,proximal tubule,近端小管,,2012-11-26
67808,proximal tuberosity,近端隆起,,2012-11-26
67809,proximal submarginal ridge,基部亚缘脊,,2012-11-26
67810,proximal sensory area,基感区,,2012-11-26
67811,proximal sesamoid,近子骨,,2012-11-26
67812,proximal intestine,基肠,,2012-11-26
67813,proximal intertarsal sac,近跗间囊,,2012-11-26
67814,proximal digital annular ligament,近指环韧带,,2012-11-26
67815,proximal convolution,近侧迂回部,,2012-11-26
67816,proximal convoluted tubule,近侧迂回小管,,2012-11-26
67817,proximal,近端；近侧,,2012-11-26
67818,prowfish,船头鱼（奇矮鲉科俗名）,,2012-11-26
67819,provitamin,维生素原,,2012-11-26
67820,provisional regeneration,暂时再生,,2012-11-26
67821,provisional organ,暂时器官,,2012-11-26
67822,provirus,原病毒,,2012-11-26
67823,proventricular gland,前胃腺,,2012-11-26
67824,proventricle; proventriculus,前胃,,2012-11-26
67825,Protypotherium ,原标兽（属）,,2012-11-26
67826,Protylopus ,原疣脚兽（属）,,2012-11-26
67827,PROTURA,原尾目,,2012-11-26
67828,proturan,原尾虫,,2012-11-26
67829,protuberantia mentalis,颏隆凸,,2012-11-26
67830,protrochula,原担轮蚴,,2012-11-26
67831,protractor muscle; musculus protractors,延长肌；伸肌,,2012-11-26
67832,protractor  ,伸肌,,2012-11-26
67833,protozygote,原合子,,2012-11-26
67834,protozoology,原生动物学；原虫学,,2012-11-26
67835,protozoea stage,水蚤前期,,2012-11-26
67836,protozoan infection,原虫传染,,2012-11-26
67837,protoxoid,强亲毒素,,2012-11-26
67838,PROTOZOA,原生动物,,2012-11-26
67839,protovertebra,原椎,,2012-11-26
67840,Protoungulata,原有蹄类,,2012-11-26
67841,prototype,原模式种,,2020-03-11
67842,PROTOTHERIA,原兽亚纲,,2012-11-26
67843,Protosuchus ,原鳄（属）,,2012-11-26
67844,PROTOSUCHIA,原鳄亚目,,2012-11-26
67845,protostylic,原接型,,2012-11-26
67846,Protostomes,原口动物类,,2012-11-26
67847,PROTOSTOMATA; PROTOSTOMIA,原口动物,,2012-11-26
67848,protostoma; blastopore,原口,,2012-11-26
67849,protostigmata,原斑；原眼点,,2012-11-26
67850,protosome,基因主体,,2012-11-26
67851,protosoma; prosoma,前体部,,2012-11-26
67852,Protosiren ,原海牛（属）,,2012-11-26
67853,Protorothyris ,卢默龙（属）,,2012-11-26
67854,Protorosaurus ,前嘴龙（属）,,2012-11-26
67855,PROTOROSAURIA,前嘴龙目,,2012-11-26
67856,protoroch,前口纤毛轮,,2012-11-26
67857,Protoreodon ,原岳齿兽（属）,,2012-11-26
67858,Protopterus ,原鳍鱼（属）,,2012-11-26
67859,PROTOPTERIDAE,原鳍鱼科,,2012-11-26
67860,protopod; protopodite,基肢,,2012-11-26
67861,protopod polymere,多节蚴,,2012-11-26
67862,protopod phase,原足式,,2012-11-26
67863,protopod oligomere,少节蚴,,2012-11-26
67864,protopod larva,原足蚴,,2012-11-26
67865,protoplast,原生质体,,2012-11-26
67866,protoplasmic streaming,原生质流动,,2012-11-26
67867,protoplasmic growth,原生质生长,,2012-11-26
67868,protoplasmic grade,原生质级,,2012-11-26
67869,protoplasmic bridge,原生质桥,,2012-11-26
67870,protoplasmic astrocytes,原生质性星状细胞,,2012-11-26
67871,protoplasmic,原生质的,,2012-11-26
67872,protoplasm doctrine,原生质说,,2012-11-26
67873,protoplasm,原生质,,2012-11-26
67874,protonymph,原稚虫,,2012-11-26
67875,Protonibea diacantha ,双棘原始黄姑鱼,,2012-11-26
67876,protonephridium,原肾管,,2012-11-26
67877,protonephridia,原肾管,,2012-11-26
67878,PROTONEMERTEA,原纽类,,2012-11-26
67879,protonema,原丝体,,2012-11-26
67880,proton pump,质子泵,,2012-11-26
67881,proton gradients and chemosmosis,质子梯度与化学渗透作用,,2012-11-26
67882,proton gradient,质子梯度,,2012-11-26
67883,proton,质子,,2012-11-26
67884,PROTOMONADINA,原鞭目,,2012-11-26
67885,protometamere neocrane,原节新颅,,2012-11-26
67886,protomerite,前节；原生节片,,2012-11-26
67887,protoloph,原脊,,2012-11-26
67889,protokaryotic,原核生物的,,2012-11-26
67890,PROTOHEMIPTERA,原半翅目,,2012-11-26
67891,protohemin,原血质；血晶质,,2012-11-26
67892,protogene,原基因,,2012-11-26
67893,PROTODONATA,原蜻蛉目,,2012-11-26
67894,protoderm,原表皮层,,2012-11-26
67895,protocranium,原后头板,,2012-11-26
67896,protocorm,原驱,,2012-11-26
67897,protocooperation,初步合作,,2012-11-26
67898,protoconule,原峰,,2012-11-26
67899,protoconid,下原锥,,2012-11-26
67900,protocone; primary cusp,原锥,,2012-11-26
67901,protoconch,原介；原壳,,2012-11-26
67902,PROTOCOLEOPTERA,原鞘翅目,,2012-11-26
67903,PROTOCOELOMATA,原体腔动物,,2012-11-26
67904,protocoel,原始体腔,,2012-11-26
67905,Protoclepsydrops,盘龙类,,2012-11-26
67906,PROTOCILIATA,原纤毛目,,2012-11-26
67907,PROTOCHORDATA; PROCHORDATA,原脊索动物,,2012-11-26
67908,Protocetus ,原鲸（属）,,2012-11-26
67909,protocerebrum; protocerebron,原脑；前脑,,2012-11-26
67910,protocercal tail,原型尾,,2012-11-26
67911,Protoceratops,原角龙（属）,,2012-11-26
67912,Protoceratids,原鹿类,,2012-11-26
67913,Protoceras ,原鹿（属）,,2012-11-26
67914,protocephalon,原头,,2012-11-26
67915,protocephalic region,原头区,,2012-11-26
