ID,英文名稱,中文名稱,圖片,更新日期
339713,Ornstein ,欧恩斯坦,,2012-11-26
339714,Oppenheimer ,欧本海默,,2012-11-26
339715,Opic ,欧匹克,,2012-11-26
339716,Onsager ,翁沙格,,2012-11-26
339717,Olbers  ,欧伯斯,,2012-11-26
339718,Okubo ,大久保,,2012-11-26
339719,Ohm ,欧姆,,2012-11-26
339720,Oersted ,厄斯特,,2012-11-26
339721,Oden ,欧登,,2012-11-26
339722,Nyquist,尼奎斯特,,2012-11-26
339723,Nuttall ,努塔,,2012-11-26
339724,Nusselt ,那塞特,,2012-11-26
339725,Nordtvedt,诺特维特,,2012-11-26
339726,Nomarski,诺马斯基,,2012-11-26
339727,Noether,诺特,,2012-11-26
339728,Nishina,仁科,,2012-11-26
339729,Nishijima ,西岛,,2012-11-26
339730,Niggli,尼格利,,2012-11-26
339731,Nicol,尼寇,,2012-11-26
339732,Nichols,尼可斯,,2012-11-26
339733,Newton,牛顿,,2012-11-26
339734,Neumann,诺伊曼,,2012-11-26
339735,Nernst,能斯特       ,,2012-11-26
339736,Neèman,尼曼,,2012-11-26
339737,Munson,谬森,,2012-11-26
339738,Müller ,缪勒,,2012-11-26
339739,Mouton ,穆顿,,2012-11-26
339740,Mott,莫特,,2012-11-26
339741,Mossotti ,莫梭提,,2012-11-26
339742,Mössbauer,梅斯堡,,2012-11-26
339743,Moseley,莫斯利,,2012-11-26
339744,Morse,摩斯,,2012-11-26
339745,Morley ,莫立,,2012-11-26
339746,Morel ,莫若尔,,2012-11-26
339747,Monel,莫乃耳,,2012-11-26
339748,Mollier ,莫里尔,,2012-11-26
339749,Moller ,莫勒,,2012-11-26
339750,Mohr ,莫而,,2012-11-26
339751,Moffatt ,莫法特,,2012-11-26
339752,Mitcherlich ,密切里希,,2012-11-26
339753,Minkowski ,闵考斯基,,2012-11-26
339754,Mills ,米尔斯,,2012-11-26
339755,Millikan ,密立坎,,2012-11-26
339756,Miller ,米勒,,2012-11-26
339757,Mie,米氏,,2012-11-26
339758,Michelson ,迈克生,,2012-11-26
339759,Michel,密歇耳,,2012-11-26
339760,Meyer ,麦尔,,2012-11-26
339761,Mersenne ,梅森,,2012-11-26
339762,Mercalli ,梅卡利,,2012-11-26
339763,Menzel,门则,,2012-11-26
339764,Melde ,梅耳得,,2012-11-26
339765,Meissner ,麦士纳,,2012-11-26
339766,Mcleod,麦克劳,,2012-11-26
339767,Mayer ,梅尔,,2012-11-26
339768,Maxwell,马克士威,,2012-11-26
339769,Maupertius,莫波替斯 ,,2012-11-26
339770,Mauguin,毛干,,2012-11-26
339771,Matthias,马替厄斯,,2012-11-26
339772,Mathiessen,马替生,,2012-11-26
339773,Mason,梅森,,2012-11-26
339774,Maskawa ,增川,,2012-11-26
339775,Marx,马克斯,,2012-11-26
339776,Marsden ,马士登,,2012-11-26
339777,Markarian,马克仁,,2012-11-26
339778,Mariotte,马若特,,2012-11-26
339779,Margules ,马古利斯,,2012-11-26
339780,Marconi,马可尼,,2012-11-26
339781,Mangin,曼京,,2012-11-26
339782,Manebach,马尼巴赫,,2012-11-26
339783,Mandelstam,曼德斯坦,,2012-11-26
339784,Malus,马路斯,,2012-11-26
339785,Malter,马耳特,,2012-11-26
339786,Maksutov,马苏托夫,,2012-11-26
339787,Majorana,马约拉那,,2012-11-26
339788,Magnus,马格奴士,,2012-11-26
339789,Magnéli ,马格内利,,2012-11-26
339790,Magellan ,麦哲伦,,2012-11-26
339791,Magdeburg ,马德堡,,2012-11-26
339792,Madelung ,马得隆,,2012-11-26
339793,Mach ,马赫,,2012-11-26
339794,Lyman ,来曼,,2012-11-26
339795,Luttinger ,乐廷格,,2012-11-26
339796,Luther ,鲁特,,2012-11-26
339797,Lummer,鲁莫,,2012-11-26
339798,Ludwig,陆韦克,,2012-11-26
339799,Lüders,吕德斯,,2012-11-26
339800,Lubanski,鲁班斯基,,2012-11-26
339801,Lovibond ,洛维邦,,2012-11-26
339802,Love,洛夫,,2012-11-26
339803,Loschmidt,洛希米特  ,,2012-11-26
339804,Lorenz ,劳仑次,,2012-11-26
339805,Lorentz,劳仑兹,,2012-11-26
339806,London ,伦敦,,2012-11-26
339807,Lloyd ,洛伊,,2012-11-26
339808,Liven ,李文,,2012-11-26
339809,Litz ,李兹,,2012-11-26
339810,Littrow  ,利特罗,,2012-11-26
339811,Lister ,利斯特,,2012-11-26
339812,Lissajou ,利萨如,,2012-11-26
339813,Lipson,利普森,,2012-11-26
339814,Lippmann ,李卜曼,,2012-11-26
339815,Lippisch ,利皮希,,2012-11-26
339816,Liouville ,刘维 ,,2012-11-26
339817,Lindemann ,林得曼,,2012-11-26
339818,Linde ,林得,,2012-11-26
339819,Liénard,黎纳,,2012-11-26
339820,Lie ,李氏,,2012-11-26
339821,Lichten,利希顿,,2012-11-26
339822,Lewis ,路易斯,,2012-11-26
339823,Levi Civita ,勒维奇维塔,,2012-11-26
339824,Lenz ,冷次,,2012-11-26
339825,Lenard ,雷纳,,2012-11-26
339826,Le Maître,勒梅特,,2012-11-26
339827,Leiden =Leyden,莱登,,2012-11-26
339828,Leibniz ,莱布尼玆,,2012-11-26
339829,Lehmann,雷曼,,2012-11-26
339830,Legendre ,勒壤得,,2012-11-26
339831,Lees ,李斯,,2012-11-26
339832,Lee,李[氏，政道],,2012-11-26
339833,Leduc ,勒杜克,,2012-11-26
339834,Leclanche ,勒克朗社,,2012-11-26
339835,Lecher ,勒舍,,2012-11-26
339836,Lebesgue ,勒贝格,,2012-11-26
339837,Le Chatelier,勒沙特列,,2012-11-26
339838,Lawson ,洛森,,2012-11-26
339839,Laves ,累夫斯,,2012-11-26
339840,Laurent ,洛冉,,2012-11-26
339841,Laue ,劳厄,,2012-11-26
339842,Laruitsen ,劳瑞曾,,2012-11-26
339843,Larmor ,拉莫,,2012-11-26
339844,Laporté ,拉波特,,2012-11-26
339845,Laplace ,拉普拉斯,,2012-11-26
339846,Langmuir ,朗谬,,2012-11-26
339847,Langevin ,朗之万,,2012-11-26
339848,Lang ,朗,,2012-11-26
339849,Landé ,兰德,,2012-11-26
339850,Landau,兰道,,2012-11-26
339851,Lanchester ,蓝切斯特,,2012-11-26
339852,Lamont,拉蒙,,2012-11-26
339853,Lami,拉密,,2012-11-26
339854,Lamé,拉美,,2012-11-26
339855,Lambert ,朗伯,,2012-11-26
339856,Lamb,兰姆,,2012-11-26
339857,Lalande,拉朗得,,2012-11-26
339858,Laguerre ,拉格耳,,2012-11-26
339859,Lagrange,拉格朗日,,2012-11-26
339860,Ladenburg,拉登堡,,2012-11-26
339861,Kurz,库兹,,2012-11-26
339862,Kurnakov,库纳科夫,,2012-11-26
339863,Kurie,库瑞,,2012-11-26
339864,Kurdjumov,库局莫夫,,2012-11-26
339865,Kundt,孔特,,2012-11-26
339866,Kuhn,库恩,,2012-11-26
339867,Kruskal,克鲁斯卡,,2012-11-26
339868,Kronig,克若尼,,2012-11-26
339869,Kronecker,克若聂克,,2012-11-26
339870,Krigar,克瑞加,,2012-11-26
339871,Krarup,克拉若卜,,2012-11-26
339872,Kramers,克拉莫,,2012-11-26
339873,Kovar,科伐,,2012-11-26
339874,Kosterlitz,科斯特里兹,,2012-11-26
339875,Kossel,科色耳,,2012-11-26
339876,Korteweg,科得维克,,2012-11-26
339877,Kornetzki ,柯尼兹基,,2012-11-26
339878,Kopp ,柯卜,,2012-11-26
339879,Kondo,近藤,,2012-11-26
339880,Köhler,科勒,,2012-11-26
339881,Koch,科赫,,2012-11-26
339882,Kobayashi ,小林,,2012-11-26
339883,Knudsen,克努森,,2012-11-26
339884,Knight,奈特,,2012-11-26
339885,Klein,克莱恩,,2012-11-26
339886,Kirkwood ,柯克伍德,,2012-11-26
339887,Kirkendall,克肯达耳,,2012-11-26
339888,Kirchhoff,克希何夫,,2012-11-26
339889,Kim ,金氏,,2012-11-26
339890,Killing,基林,,2012-11-26
339891,Kikuchi,菊池,,2012-11-26
339892,Kew,克友 ,,2012-11-26
339893,Kersten,克斯登,,2012-11-26
339894,Kerr,克尔,,2012-11-26
339895,Kepler,克卜勒,,2012-11-26
339896,Kennelly,肯乃利,,2012-11-26
339897,Kelvin,克耳文,,2012-11-26
339898,Kellner,克耳纳,,2012-11-26
339899,Keldysh ,凯迪希,,2012-11-26
339900,Kater,克特,,2012-11-26
339901,Kasper,卡斯珀,,2012-11-26
339902,Karman ,卡门,,2012-11-26
339903,Kanthal,坎塔耳,,2012-11-26
339904,Kaman,卡曼,,2012-11-26
339905,Kaluza,卡鲁扎,,2012-11-26
339906,Kallen,契伦,,2012-11-26
339907,Kac ,卡兹,,2012-11-26
339908,Justi,加斯地,,2012-11-26
339909,Joule ,焦耳,,2012-11-26
339910,Josephson,约瑟夫森,,2012-11-26
339911,Jordan,乔登,,2012-11-26
339912,Jeans,京士,,2012-11-26
339913,Jackiw ,加基夫,,2012-11-26
339914,Ising ,易辛,,2012-11-26
339915,Ioffe ,约费,,2012-11-26
339916,Infeld,英费尔德,,2012-11-26
339917,Iliopoulos,伊略普洛斯,,2012-11-26
339918,Huygens,惠更斯,,2012-11-26
339919,Hunt ,韩特 ,,2012-11-26
339920,Hund,洪德,,2012-11-26
339921,Hummel,哈莫耳,,2012-11-26
339922,Hume,休姆,,2012-11-26
339923,Hull ,赫耳,,2012-11-26
339924,Hugoniot,雨刚呢,,2012-11-26
339925,Huggins,哈根斯,,2012-11-26
339926,Hückel ,休克耳,,2012-11-26
339927,Hubble,哈伯,,2012-11-26
339928,Hopkins,霍普金斯,,2012-11-26
339929,Hopf,霍普,,2012-11-26
339930,Hooke,虎克,,2012-11-26
339931,Holtz,霍兹,,2012-11-26
339932,Hohle,霍而,,2012-11-26
339933,Hofmeister,何夫麦斯特,,2012-11-26
339934,Hoffmann,何夫曼,,2012-11-26
339935,Hittorf,希托夫,,2012-11-26
339936,Hill,希尔,,2012-11-26
339937,Hildebrand,希德布朗,,2012-11-26
339938,Hilbert,希伯特,,2012-11-26
339939,Higgs,希格斯,,2012-11-26
339940,Heylandt,海兰特,,2012-11-26
339941,Hewlett ,休立特,,2012-11-26
339942,Heusler,何士勒,,2012-11-26
339943,Hesse,赫塞,,2012-11-26
339944,Hess,赫斯,,2012-11-26
339945,Hertzsprung,赫兹史普,,2012-11-26
339946,Hertz ,赫玆,,2012-11-26
339947,Hertiz,赫提兹,,2012-11-26
339948,Herschel,赫歇耳,,2012-11-26
339949,Herring,赫林,,2012-11-26
339950,Herpin,赫平,,2012-11-26
339951,Hermann,赫曼,,2012-11-26
339952,Hering,郝林,,2012-11-26
339953,Herglotz,赫格洛兹,,2012-11-26
339954,Hepp ,赫普,,2012-11-26
339955,Henry,亨利,,2012-11-26
339956,Henon,黑农,,2012-11-26
339957,Henning,黑宁,,2012-11-26
339958,Helmholtz,亥姆霍玆,,2012-11-26
339959,Heitler,海特勒,,2012-11-26
339960,Heisenberg,海森堡,,2012-11-26
339961,Hefner,黑夫纳,,2012-11-26
339962,Heaviside,黑维塞,,2012-11-26
339963,Hearn,赫恩,,2012-11-26
339964,Hazen,黑曾,,2012-11-26
339965,Haze,黑兹,,2012-11-26
339966,Hawking,霍金,,2012-11-26
339967,Hausdorff,郝斯多夫,,2012-11-26
339968,Hauck,豪克,,2012-11-26
339969,Harvard,哈佛,,2012-11-26
339970,Hartree,哈崔,,2012-11-26
339971,Hartmann,哈特曼,,2012-11-26
339972,Hartley,哈特雷,,2012-11-26
339973,Harrison,哈里逊,,2012-11-26
339974,Harker,哈克,,2012-11-26
339975,Hamilton ,哈密顿,,2012-11-26
339976,Halsey,哈耳西,,2012-11-26
339977,Halley ,哈雷,,2012-11-26
339978,Hall ,霍尔,,2012-11-26
339979,Haber ,哈伯,,2012-11-26
339980,Gupta ,古普塔,,2012-11-26
339981,Guoy,古奥依,,2012-11-26
339982,Gunn,耿恩,,2012-11-26
339983,Guinier,纪尼埃,,2012-11-26
339984,Guggenheim,古根汉姆,,2012-11-26
339985,Gudden,古登,,2012-11-26
339986,Guchmann,古赫曼,,2012-11-26
339987,Grüneisen,格吕奈森,,2012-11-26
339988,Gross ,格罗斯,,2012-11-26
339989,Grimsehl,格林色耳,,2012-11-26
339990,Grimm,格林姆,,2012-11-26
339991,Grimaldi,格里马迪,,2012-11-26
339992,Griffiths ,格立菲,,2012-11-26
339993,Gribov,格里波夫,,2012-11-26
339994,Gregory ,格里哥利,,2012-11-26
339995,Greenaugh,格林诺夫,,2012-11-26
339996,Green ,格林,,2012-11-26
339997,Gray,格瑞,,2012-11-26
339998,Grassot,革拉索,,2012-11-26
339999,Grassmann,格拉斯曼,,2012-11-26
340000,Grashof,格拉秀夫,,2012-11-26
340001,Gramme,格然姆,,2012-11-26
340002,Graham,格雷姆,,2012-11-26
340003,Grad,格瑞德,,2012-11-26
340004,Gouy,古依,,2012-11-26
340005,Goudsmit,高斯密特,,2012-11-26
340006,Goubau,高包,,2012-11-26
340007,Gorsky,戈斯基,,2012-11-26
340008,Gordan ,戈登,,2012-11-26
340009,Goodman,古德曼,,2012-11-26
340010,Goldstone,戈史东,,2012-11-26
340011,Goldschmidt,戈耳斯密特,,2012-11-26
340012,Goldberger,戈伯格,,2012-11-26
340013,Goertzel,格泽,,2012-11-26
340014,Glazebrook,格雷布鲁克,,2012-11-26
340015,Glauber,格劳勃,,2012-11-26
340016,Glashow,格拉肖,,2012-11-26
340017,Glan,格兰,,2012-11-26
340018,Gladstone,革拉史东,,2012-11-26
340019,Giorgi,乔吉,,2012-11-26
340020,Ginzburg ,金兹堡,,2012-11-26
340021,Gibbs,吉布斯,,2012-11-26
340022,Gerstner,格士纳,,2012-11-26
340023,Gerrn,革恩,,2012-11-26
340024,Germer ,革末,,2012-11-26
340025,Gerlach,革拉赫,,2012-11-26
340026,Georgi,乔治艾,,2012-11-26
340027,Gell-Mann,盖尔曼,,2012-11-26
340028,Geissler ,盖斯勒,,2012-11-26
340029,Geiger ,盖革,,2012-11-26
340030,Gehrcke ,格耳克,,2012-11-26
340031,Gay-Lussac ,给吕萨克,,2012-11-26
340032,Gauss,高斯,,2012-11-26
340033,Gassegrain,加士格冉,,2012-11-26
340034,Gantmakher ,甘特马克,,2012-11-26
340035,Gans ,甘斯,,2012-11-26
340036,Gamow ,加莫夫,,2012-11-26
340037,Gammel ,加莫耳,,2012-11-26
340038,Galvani,贾法尼,,2012-11-26
340039,Galitzin ,加立津,,2012-11-26
340040,Galileo ,伽利略,,2012-11-26
340041,Gaede ,革得,,2012-11-26
340042,Gabor ,加柏,,2012-11-26
340043,Furry ,富利,,2012-11-26
340044,Fuchs,富克斯,,2012-11-26
340045,Fubini,富比尼,,2012-11-26
340046,Froissart,夫华萨,,2012-11-26
340047,Frobenius,弗比尼斯,,2012-11-26
340048,Friedmann,傅里德曼,,2012-11-26
340049,Friedel,夫里德耳,,2012-11-26
340050,Freundlich,弗朗依德里希,,2012-11-26
340051,Fresnel,菲涅耳,,2012-11-26
340052,Frenkel,夫伦克耳,,2012-11-26
340053,Frenet,夫瑞内,,2012-11-26
340054,Fredholm ,弗勒亨,,2012-11-26
340055,Fraunhofer ,夫朗和斐,,2012-11-26
340056,Franz ,夫兰兹,,2012-11-26
340057,Franklin ,富兰克林,,2012-11-26
340058,Frank ,富兰克,,2012-11-26
340059,Francon ,法朗肯,,2012-11-26
340060,Franck ,法兰克,,2012-11-26
340061,Francis ,法兰西斯,,2012-11-26
340062,Fowler ,佛勒,,2012-11-26
340063,Fourier,傅立叶,,2012-11-26
340064,Foucault ,傅科,,2012-11-26
340065,Foster ,佛斯特,,2012-11-26
340066,Fortin ,佛丁,,2012-11-26
340067,Forel ,符瑞,,2012-11-26
340068,Forbes ,富比士,,2012-11-26
340069,Fokker,佛克耳,,2012-11-26
340070,Fock,佛克,,2012-11-26
340071,Florissen ,夫洛瑞生,,2012-11-26
340072,Flinder,夫林得,,2012-11-26
340073,Fletcher,夫列契,,2012-11-26
340074,Fleming,夫来明,,2012-11-26
340075,Fizeau,菲左,,2012-11-26
340076,Fitzgerald,菲次吉拉,,2012-11-26
340077,Fisher,费雪,,2012-11-26
