ID,英文名稱,中文名稱,圖片,更新日期
167899,immune function,免疫功能,,2012-11-26
167900,immune elimination,免疫消除,,2012-11-26
167901,immune deficiency,免疫缺乏,,2012-11-26
167902,immune complex,免疫复合体,,2012-11-26
167903,immune antibody,免疫抗体,,2012-11-26
167904,immune,免疫,,2012-11-26
167905,immune-related peptide,免疫系肽,,2012-11-26
167906,immune-associated (la) molecule,免疫关连分子,,2012-11-26
167907,immune-associated (la) antigen,免疫关连抗原,,2012-11-26
167908,immotile cilia syndrome,纤毛不动症,,2012-11-26
167909,immobilization,固定 (术),,2012-11-26
167910,imaging abnormality,影像异常,,2012-11-26
167911,illness rate,患病率,,2012-11-26
167912,illness,病,,2012-11-26
167913,iliac crest biopsy,骼[山脊]生检,,2012-11-26
167914,iliac crest,骼 (骨)[山脊],,2012-11-26
167915,ileal resection or bypass,回肠切除术,,2012-11-26
167916,ileal carcinoid syndrome,回肠类癌瘤症,,2012-11-26
167917,ileal bypass,回肠分路,,2012-11-26
167918,ILA (insulin-like activity),似胰岛素活性,,2012-11-26
167919,IL (insulin-like),似胰岛素,,2012-11-26
167920,IGF Ⅱ(insulin-like growth factor Ⅱ),似胰岛素生长因子Ⅱ,,2012-11-26
167921,IGF Ⅰ(insulin-like growth factor Ⅰ),似胰岛素生长因子Ⅰ,,2012-11-26
167922,Ig cell,免疫球蛋白细胞,,2012-11-26
167923,IDDM (insulin-dependent diabetes mellitus),胰岛素依赖型糖尿病,,2012-11-26
167924,131 I-metaiodobenzylgualudine scan,碘131-间碘苄胍扫描,,2012-11-26
167925,131 I-metaiodobenzylguanidine (MIBG),碘131-间碘苄胍,,2012-11-26
167926,iduronidate sulfatase deficiency,艾杜糖醛酸硫酯酶缺乏症,,2012-11-26
167927,α-L- iduronidase,艾杜糖醛酸酶,,2012-11-26
167928,idiotypic-anti-idiotypic network theory,遗传型－抗遗传型网状结构论,,2012-11-26
167929,idiotypic determinant,遗传决定因素,,2012-11-26
167930,idiopathy,特发病,,2012-11-26
167931,idiopathic thrombocytopenic purpura,特发性血小板减少性紫癫,,2012-11-26
167932,idiopathic synovial osteochondromatosis,特发性滑膜性骨软骨瘤症,,2012-11-26
167933,idiopathic osteolysis,特发性骨质溶解,,2012-11-26
167934,idiopathic nephrotic syndrome,特发性肾病症,,2012-11-26
167935,idiopathic juvenile osteoporosis,特发性幼年骨质疏松症,,2012-11-26
167936,idiopathic hypercalcemia of infancy,特发性婴儿期高钙血症,,2012-11-26
167937,idiopathic edema,特发性水肿,,2012-11-26
167938,I-cell disease,I-细胞病,,2012-11-26
167939,I (cck) cell,I (激胆素) 细胞,,2012-11-26
167940,I cell,I 细胞,,2012-11-26
167941,iatrogenic acromegaly,医原性肢端肥大症,,2012-11-26
167942,hypoxia,低氧,,2012-11-26
167943,hypoxemia,低氧血症,,2012-11-26
167944,hypovolemia,低血容量症,,2012-11-26
167945,hypoventilation,换氧不足,,2012-11-26
167946,hypotrophy,退化,,2012-11-26
167947,hypotonic syndrome,低渗压症,,2012-11-26
167948,hypotonia,低张症,,2012-11-26
167949,hypothyroxinemia,低甲状腺素血症,,2012-11-26
167950,trophoprivic hypothyroidism,缺促甲状腺素甲状腺低能症；缺甲状腺促素甲状腺低能症,,2012-11-26
167952,postablative hypothyroidism,去除后甲状腺低能症,,2012-11-26
167953,juvenile hypothyroidism,幼年型甲状腺低能症,,2012-11-26
167954,infantile hypothyroidism,婴儿型甲状腺低能症,,2012-11-26
167955,hypothyroidism,甲状腺低能症,,2012-11-26
167956,hypothalamus,下视丘,,2012-11-26
167957,hypothalamic hormone test,下视丘激素试验,,2012-11-26
167958,hypothalamic hormone,下视丘激素,,2012-11-26
167959,hypothalamic hamartoblastoma,下视丘错构芽瘤,,2012-11-26
167960,hypothalamic gigantism,下视丘巨人症,,2012-11-26
167961,hypothalamic factor,下视丘因子,,2012-11-26
167962,hypothalamic disease,下视丘病,,2012-11-26
167963,hypotension,低血压,,2012-11-26
167964,hypoproteinemia,低蛋白血症,,2012-11-26
167965,hypoprogestinism,低助孕素症,,2012-11-26
167966,hypoplasia,发育不全,,2012-11-26
167967,hypopituitarism,垂体低能症,,2012-11-26
167968,hypopinealism,松果腺低能症,,2012-11-26
167969,hypopigmentation,色素过少,,2012-11-26
167970,hypophysoma,垂体瘤,,2012-11-26
167971,hypophysitis,垂体炎,,2012-11-26
167972,hypophysis,垂体,,2012-11-26
167973,hypophysiotropic hormone,促垂体素；垂体促素,,2012-11-26
167974,hypophysial-gonadal axis,垂体性腺轴,,2012-11-26
167975,hypophysial portal system,垂体门脉系统,,2012-11-26
167976,hypophysial hormone,垂体素,,2012-11-26
167977,hypophysectomy,垂体切除术,,2012-11-26
167978,hypophosphatemic osteomalacia,低磷酸盐血性软骨病,,2012-11-26
167979,hypophosphatemia,低磷酸盐血症,,2012-11-26
167980,hypophosphatasia,低磷酸酶症,,2012-11-26
167981,hypoparathyroidism,副甲状腺低能症,,2012-11-26
167982,hypo-ovarianism,卵巢低能症,,2012-11-26
167983,hypo-osmolality,低渗压,,2012-11-26
167984,hypo-orchidia,睪丸低能,,2012-11-26
167985,hyponatremia,低钠血症,,2012-11-26
167986,hypomethioninemia,低甲硫胺酸血症,,2012-11-26
167987,hypometabolism,低代谢,,2012-11-26
167988,hypomenorrhea,月经过少,,2012-11-26
167989,hypomagnesemia,低镁血症,,2012-11-26
167990,hypolutemia,低黄体素血症,,2012-11-26
167991,hypolipoproteinemia,低脂蛋白血症,,2012-11-26
167992,hypolipidemia,低脂血症,,2012-11-26
167993,hypoketonemia,低酮血症,,2012-11-26
167994,hypokalemic periodic paralysis,低钾血周期性麻痺,,2012-11-26
167995,hypokalemic paralysis,低钾血麻痺,,2012-11-26
167996,hypokalemic alkalosis,低钾血碱中毒,,2012-11-26
167997,hypokalemia,低钾血症,,2012-11-26
167998,hypoinsulinism,低胰岛素症,,2012-11-26
167999,hypoinsulinemia,低胰岛素血症,,2012-11-26
168000,hypohypophysism,垂体低能症,,2012-11-26
168001,hypogonadotropism,低性腺促素症；低促性腺素症,,2012-11-26
168002,hypogonadotropic syndrome,低性腺促素症；低促性腺素症,,2012-11-26
168003,hypogonadotropic eunuchoidism,低性腺促素类阉症；低促性腺素类阉症,,2012-11-26
168004,hypogonadism,性腺低能症,,2012-11-26
168005,hypogonadal syndrome,性腺低能症,,2012-11-26
168006,hypoglycemic-like symptom,似低血糖症状,,2012-11-26
168007,hypoglycemic factor,低血糖因子,,2012-11-26
