ID,英文名稱,中文名稱,圖片,更新日期
3270836,American Legacy Foundation,美国传统基金会,,2023-01-17
3270837,American Medical Association,美国医学会,,2023-01-17
3270838,American Personnel and Guidance Association(APGA),美国人事与辅导学会,,2023-01-17
3270839,American Psychiatric Association(APA),美国精神医学学会,,2023-01-17
3270840,American Psychological Association(APA),美国心理学会,,2023-01-17
3270841,American Sign Language(ASL),美国式手语,,2023-01-17
3270842,American Society of Plastic Surgeons,美国整型外科医师协会,,2023-01-17
3270843,Americans with Disabilities Act,美国失能法案,,2023-01-17
3270844,Ames room,艾米斯室,,2023-01-17
3270845,Ames room illusion,艾米斯室错觉,,2023-01-17
3270846,amino acid,胺基酸,,2023-01-17
3270847,amitriptyline,学名：阿米替林｛注：一种抗忧郁药物｝,,2023-01-17
3270848,amnesia,失忆症、健忘症,,2023-01-17
3270849,amnesia anterograde,顺向失忆症,,2023-01-17
3270850,amnestic disorder,失忆性疾患,,2023-01-17
3270851,amniocentesis,羊膜穿刺（术）,,2023-01-17
3270852,amnion,羊膜,,2023-01-17
3270853,amodal completion,非感官补整,,2023-01-17
3270854,amodal sensory properties,非单一感官特质,,2023-01-17
3270855,amok,发狂,,2023-01-17
3270856,amotivational syndrome,无动机症候群、动机缺乏症候群,,2023-01-17
3270857,amphetamine,安非他命,,2023-01-17
3270858,amphetamine psychosis,安非他命精神病,,2023-01-17
3270859,amphetamine use disorder,安非他命使用疾患,,2023-01-17
3270860,amplification,放大、扩大,,2023-01-17
3270861,amplitude,振幅,,2023-01-17
3270862,ampulla,壶腹,,2023-01-17
3270863,amusia,旋律辨识障碍症、旋律辨识失能症,,2023-01-17
3270864,amygdala,杏仁核,,2023-01-17
3270865,amyloid plaque,淀粉样蛋白斑,,2023-01-17
3270866,amyloid precursor protein,淀粉样蛋白之前驱蛋白,,2023-01-17
3270867,amyloid protein,淀粉样蛋白,,2023-01-17
3270868,amyotrophic lateral sclerosis(ALS),肌肉萎缩性脊髓侧索硬化症、渐冻人,,2023-01-17
3270869,anaclitic identification,依赖性认同,,2023-01-17
3270870,Anafranil(clomipramine),商品名：安纳福宁，学名：氯米帕明｛注：一种抗忧郁症药物｝,,2023-01-17
3270871,anal character,肛门性格,,2023-01-17
3270872,anal personality,肛门性（人）格,,2023-01-17
3270873,anal stage,肛门期,,2023-01-17
3270874,analgesia,止痛作用,,2023-01-17
3270875,analgesic rebound headache,镇痛药反弹性头痛,,2023-01-17
3270876,analog model,类比模式,,2023-01-17
3270877,analogue experiment,类比实验,,2023-01-17
3270878,analogy,类比,,2023-01-17
3270879,analogy organ,类比器官,,2023-01-17
3270880,analysis,分析,,2023-01-17
3270881,analysis of covariance(ANCOVA),共变数分析,,2023-01-17
3270882,analysis of resistance,抗拒分析,,2023-01-17
3270883,analysis of transference(psychoanalysis),移情分析,,2023-01-17
