ID,英文名稱,中文名稱,圖片,更新日期
2040347,anode battery,阳极电池[组],,2014-05-14
2040348,anode electrode,阳极,,2014-05-14
2040349,anode feed resistance,阳极馈电电阻,,2014-05-14
2040350,anode plate,阳极板,,2014-05-14
2040351,answer lamp,回答灯,,2014-05-14
2040352,antechamber,预燃室,,2014-05-14
2040353,antenna,天线,,2014-05-14
2040354,anthracene scintillation counter,蒽闪烁计数器,,2014-05-14
2040355,anthracometer,二氧化碳[测定]计,,2014-05-14
2040356,antibackfire device,逆火防止装置,,2014-05-14
2040357,anti-bumping disc,抗爆沸圆板,,2014-05-14
2040358,anti-capacitance switch,反电容开关,,2014-05-14
2040359,anticathode,对阴极,,2014-05-14
2040360,anticoincidence gate,反符合闸,,2014-05-14
2040361,anticoincidence unit,反符合单元,,2014-05-14
2040362,antidiffusion screen,防扩散屏,,2014-05-14
2040363,antidimming disc,[防雾]保明片；抗蒙片,,2014-05-14
2040364,anti-friction bearing,抗摩擦轴承,,2014-05-14
2040365,anti-hunt device,防震器；遏振器,,2014-05-14
2040366,anti-icer,防结冰装置,,2014-05-14
2040367,antilogous pole,晶热电负极,,2014-05-14
2040368,antioxidant apparatus,抗氧化装置,,2014-05-14
2040369,anti-reflection film,防反射膜,,2014-05-14
2040370,anti-static brush,抗静电刷,,2014-05-14
2040371,anvil,砧,,2014-05-14
2040372,anvil beak,砧嘴,,2014-05-14
2040373,anvil bed,砧座,,2014-05-14
2040374,anvil block,砧板,,2014-05-14
2040375,anvil chisel,砧凿,,2014-05-14
2040376,anvil cutter,砧剪,,2014-05-14
2040377,anvil horn,砧角,,2014-05-14
