ID,英文名稱,中文名稱,圖片,更新日期
20271586,100Base-T ethernet,100Base 双绞线乙太网路；100 Mbps 双绞线乙太网路,,2023-01-17
20271587,100Base-T1 ethernet,100Base 汽车乙太网路；100 Mbps 汽车乙太网路,,2023-01-17
20271588,100base-T2 ethernet,100Base 双对绞线乙太网路；100 Mbps 双对绞线乙太网路,,2023-01-17
20271589,100Base-T4 ethernet,100Base 四对绞线乙太网路；100 Mbps 四对绞线乙太网路,,2023-01-17
20271590,100Base-VG ethernet,100Base 语音等级乙太网路；100 Mbps 语音等级乙太网路,,2023-01-17
20271591,100Base-VG-AnyLan ethernet,100Base 语音等级任意乙太网路；100 Mbps 语音等级任意乙太网路,,2023-01-17
20271592,100Base-X ethernet,100Base 雷射乙太网路；100 Mbps 雷射乙太网路,,2023-01-17
20271593,100Base-xx ethernet,100Base 乙太网路规格；100 Mbps 乙太网路规格,,2023-01-17
20271594,100G ethernet,100 十亿位元乙太网路,,2023-01-17
20271595,100GBase ethernet,100 十亿位元乙太网路,,2023-01-17
20271596,100GE ethernet,100 十亿位元乙太网路；100GB 乙太网,,2023-01-17
20271597,100MHz bus,100 百万赫汇流排,,2023-01-17
20271598,1024 exabytes,zeta 位元组,,2023-01-17
20271599,1024 petabytes,1024 拍位元组,,2023-01-17
20271600,1024 terrabytes,1024 兆位元组,,2023-01-17
20271601,1024 zettabytes,二的 80 次方位元组；1024 十亿兆位元组,,2023-01-17
20271602,1024QAM,1024 正交振幅调变,,2023-01-17
20271603,104-key keyboard,104 键键盘,,2023-01-17
20271604,1080i,1080 条交错式水平扫描线（清晰度1080i）,,2023-01-17
20271605,1080p,1080 条逐行水平扫描线（辨别率1080p）,,2023-01-17
20271606,1080p/24,1080 条逐行水平扫描线/24Hz,,2023-01-17
20271607,10ATM,10 大气压,,2023-11-21
20271608,10base2,10base2规格,,2023-01-17
20271609,10Base-2 ethernet,10Base-2 乙太网路；10 Mbps 200 公尺乙太网路,,2023-01-17
20271610,10Base-36 ethernet,10Base-36 乙太网路；10 Mbps 3600 公尺乙太网路,,2023-01-17
20271611,10base5,10base5规格,,2023-01-17
20271612,10Base-F,10Mbps 乙太网光纤标准,,2023-01-17
20271613,10Base-FB ethernet,10Base 光纤骨干乙太网路；10 Mbps 光纤骨干乙太网路,,2023-01-17
20271614,10Base-FL ethernet,10Base 光纤链路乙太网路；10 Mbps 光纤链路乙太网路,,2023-01-17
20271615,10Base-FP ethernet,10Base 无源光纤乙太网路；10 Mbps 无源光纤乙太网路,,2023-01-17
20271616,10Base-n ethernet,10Base 系列乙太网路；10 Mbps 系列乙太网路,,2023-01-17
20271617,10Base-T,10Mbps 双绞线乙太网路,,2023-01-17
20271618,10Base-T ethernet,10Base 双绞线乙太网路；10 Mbps 双绞线乙太网路,,2023-01-17
20271619,10-bit color,10 位元色彩,,2023-01-17
20271620,10-bit pixel compression,10 位元像素压缩,,2023-01-17
20271621,10broad36,10broad36规格,,2023-01-17
20271622,10BT,10 百万 bps 双绞线乙太网路,,2023-01-17
20271623,10-foot UI,10 呎使用者介面,,2023-01-17
20271624,10-foot user interface,100 呎使用者介面,,2023-01-17
20271625,10G Ethernet,10 十亿位元乙太网路；10 吉位元乙太网路,,2023-01-17
20271626,10-gigabit ethernet,10 吉位元乙太网路；一百亿位元乙太网路,,2023-01-17
20271627,110 block,110 段,,2023-01-17
20271628,1170,1170  介面规格,,2023-01-17
20271629,121,一对一,,2023-01-17
20271630,1284,IEEE 1284 平行介面标准,,2023-01-17
20271631,1284.4,IEEE 1284.4 标准,,2023-01-17
20271632,128-bit operating system,128 位元作业系统,,2023-01-17
20271633,128-bit video card,128 位元视讯卡,,2023-01-17
20271634,12-bit FAT,12 位元档案配置表,,2023-01-17
20271635,1-3 tree,1-3 树,,2023-01-17
20271636,1394,IEEE 1394 高效能串联汇流排,,2023-01-17
20271637,1394 IEEE standard,1394 高效能串联汇流排 IEEE 标准,,2023-01-17
20271638,15-bit color,15 位元色彩,,2023-01-17
20271639,15-pin D-sub,15 针 D 形小型接头,,2023-01-17
20271640,16 mm,16 毫米缩微软片,,2023-01-17
20271641,16/32 bit computer,16/32 位元电脑,,2023-01-17
20271642,161 kV AC relay panel,161 kV  交流电继电器盘；交流 161 kV 电驿盘,,2023-01-17
20271643,16450,16450 通用异步收发器,,2023-01-17
20271644,16550,16550 通用异步收发器,,2023-01-17
20271645,16550A,16550A 收发传输器,,2023-01-17
20271646,16650,16650 通用异步收发器,,2023-01-17
20271647,16750C,16750C 收发传输器,,2023-01-17
20271648,16-bit application,16 位元应用,,2023-01-17
20271649,16-bit computer,16 位元电脑,,2023-01-17
20271650,16-bit microcomputer,16 位元微电脑,,2023-01-17
20271651,16-bit operating system,16 位元作业系统,,2023-01-17
20271652,16-bit sound card,16 位元音效卡,,2023-01-17
20271653,16-bit word,16 位元字,,2023-01-17
20271654,16-way,16 路,,2023-01-17
20271655,1802,1802 微处理机,,2023-01-17
20271656,19mm tape,19 毫米带,,2023-01-17
20271657,1base5 ethernet,1base5 乙太网路,,2023-01-17
20271658,1-bit DAC,1 位元数位类比转换,,2023-01-17
20271659,1-bit sample,1 位元取样,,2023-01-17
20271660,1-click,单击,,2023-01-17
20271661,1ClickCharge,单击收费,,2023-01-17
20271662,1G ethernet,十亿位元乙太网路,,2023-01-17
20271664,1-pass color printer,单遍彩色列印机,,2023-01-17
20271665,1-point CDV,单点单元延迟变异,,2023-01-17
20271666,1seg,1 段,,2023-01-17
20271667,1st generation{=1G},第一代,,2023-01-17
20271668,1st party cookie,第一方网路饼干,,2023-01-17
20271669,1-wire,单线,,2023-01-17
20271670,1x Radio Transmission Technology{=1xRTT},一倍上下单向传送；第一代无线传送技术,,2023-01-17
20271671,2 binary 1 quaternary,2个二进制位元编码为四进制讯号,,2023-01-17
20271672,2 pages,两页,,2023-01-17
20271673,2 port,双埠,,2023-01-17
20271674,2.5G,第 2.5 代无线通信技术,,2023-01-17
20271675,2.5G ethernet,第 2.5 代乙太网路,,2023-01-17
20271676,2.5G wireless,第 2.5 代无线通信技术,,2023-01-17
20271677,2:2 pulldown,2:2 下拉；电视广播,,2023-01-17
20271678,2:3 pulldown,2:3 下拉；将电影转换为电视／视频,,2023-01-17
20271679,20-GATE,20-GATE 代数语言,,2023-01-17
20271680,2160p,2160 垂直像素,,2023-01-17
20271681,216-color browser-safe palette,216 浏览安全调色,,2023-01-17
20271682,22 kV AC relay panel,22 kV 交流电继电器盘；交流 22 kV 电驿盘,,2023-01-17
20271683,22 kV/380 V station distribution transformer,22 kV / 380 V 车站配电变压器,,2023-01-17
20271684,2-205 rule,2-205 规则,,2023-01-17
20271685,2-3 tree,2-3 树,,2023-01-17
20271686,2-3 tree insert,2-3 树插入,,2023-01-17
20271687,2-3 tree search,2-3 树搜寻,,2023-01-17
20271688,2-3-4 tree,2-3-4 树,,2023-01-17
20271689,23B+D,23 个 B 通道和一个 64 KbpsD 通道,,2023-01-17
20271690,24x7,一天 24 小时；一星期 7 天；全天候营业,,2023-01-17
20271691,2B+D,2B+D 介面,,2023-01-17
20271692,2B1D,二元速率介面,,2023-01-17
20271693,2B1Q,2B1Q编码策略,,2023-01-17
20271694,2-bit byte,2 位元的位元组,,2023-01-17
20271695,2D accelerator,2 维加速器,,2023-01-17
20271696,2D barcode,二维条码,,2023-01-17
20271697,2D graphics,二维图学,,2023-01-17
20271698,2D printer,二维列印机,,2023-01-17
20271699,2DD diskette,双面倍密度磁片,,2023-01-17
20271700,2G,第二代,,2023-01-17
20271701,2G wireless,2G 无线,,2023-01-17
20271703,2K format,2K 格式,,2023-01-17
20271704,2K resolution,2K 解析度,,2023-01-17
20271705,2K TV,2K 电视,,2023-01-17
20271706,2MPEG-audio layer 3,2MPEG 声频层 3,,2023-01-17
20271707,2nd Generation Wireless,第 2 代无线通信技术,,2023-01-17
20271708,2-point CDV,双点单元延迟变异,,2023-01-17
20271709,2-tier architecture,2 层式架构,,2023-01-17
20271710,2-tree,2 树,,2023-01-17
20271711,2-wire normal quality,2 线正规品质,,2023-01-17
20271712,3270,3270 终端机,,2023-01-17
