ID,英文名稱,中文名稱,圖片,更新日期
154717,percale,高级密织薄纱,,2012-11-26
154718,perals,(花边的)小纱圈,,2012-11-26
154719,peracid,过酸,,2012-11-26
154720,peracetic acid,过醋酸,,2012-11-26
154721,peptizing,胶溶作用,,2012-11-26
154722,peptide,肽，缩氨酸,,2012-11-26
154723,peppermint oil,薄荷油,,2012-11-26
154724,pepper-and-salt effect,降霜效果,,2012-11-26
154725,pepper and salt,芝麻呢；芝麻点纹,,2012-11-26
154726,peplum,裙腰剪接片,,2012-11-26
154727,pentose,戊糖,,2012-11-26
154728,pentalobal cross-section,五叶断面,,2012-11-26
154729,penetrometer,透光计；针入度计,,2012-11-26
154730,penetrability,渗透性,,2012-11-26
154731,penelope canvas,刺绣用粗十字布,,2012-11-26
154732,pendant,吊杆；下垂物,,2012-11-26
154733,pencil stripes,细点条子绸,,2012-11-26
154734,Pen Shan Ssu sill,本山素绸(中国东北产),,2012-11-26
154735,peluche,长山绒,,2012-11-26
154736,pelt wool,皮板毛,,2012-11-26
154737,pelt,毛皮,,2012-11-26
154738,pelotage wool,低级骆马毛(秘鲁产),,2012-11-26
154739,pellettes cocoon,莲心茧,,2012-11-26
154740,pelisse,小孩大衣；女长外套,,2012-11-26
154741,pelerine fabric,柏力连织物,,2012-11-26
154742,pel silk,佩尔丝芯,,2012-11-26
154743,Pekin crepe,北京条子丝绉,,2012-11-26
154744,Pekin,北京条纹；北京宽条子绸,,2012-11-26
154745,peignoir,理发披布；海滨斗篷；化粧衣；睡衣,,2012-11-26
154746,pegging plan,纹板栓钉图,,2012-11-26
154747,pegging,绒头织物磨光工艺,,2012-11-26
154748,pegamoid,防水布,,2012-11-26
154749,peg-tops,上宽下窄裤或裙,,2012-11-26
154750,peg wheel,栓钉齿轮,,2012-11-26
154751,peg rail,木钉导轨,,2012-11-26
154752,peg hole,纹栓孔,,2012-11-26
154753,peg printing machine,凸纹辊筒印花机,,2012-11-26
154754,peg,栓钉,,2012-11-26
154755,peg drum,纹钉滚筒,,2012-11-26
154756,peeling strength,剥离强度,,2012-11-26
154757,peeling,剥皮,,2012-11-26
154758,Peeler cotton,佩勒棉(美国产),,2012-11-26
154759,pedal pushers,过膝裤,,2012-11-26
154760,pedal loom,踏板梭织机,,2012-11-26
154761,pedal,踏板；天平杆,,2012-11-26
154762,pectose,果胶糖,,2012-11-26
154763,pectin,果胶,,2012-11-26
154764,pectic acid,果胶酸,,2012-11-26
154765,pecten,修布梳,,2012-11-26
154766,pebble effect,泡泡效果,,2012-11-26
154767,pebble,不规则粗糙绉织物,,2012-11-26
154768,peau de soie,丝皮(法语),,2012-11-26
154769,peau,皮(法语),,2012-11-26
154770,peat fibre,泥炭纤维,,2012-11-26
154771,peasant sleeve,村姑袖,,2012-11-26
154772,peasant lace,简朴花边,,2012-11-26
154773,peasant costume,农民装,,2012-11-26
154774,pearlina yarn,丝毛合股纱线,,2012-11-26
154775,pearl stitch,双反面组织,,2012-11-26
154776,pearl polymerization,珠状聚合,,2012-11-26
154777,pearl moss,鹿角菜,,2012-11-26
154778,pearl knitting,双反面针织,,2012-11-26
154779,pearl fabric,双反面针织物,,2012-11-26
154780,pearl edge,珠球边，圈纹边,,2012-11-26
154781,pearl cotton,绣花棉线,,2012-11-26
154782,pearl braid,波状花线编带,,2012-11-26
154783,pearl,圈纹边饰,,2012-11-26
154784,pear design,梨形图案,,2012-11-26
154785,peaked lapel,尖角下领片,,2012-11-26
154786,peak cap,鸭舌帽,,2012-11-26
154787,peacock colour,孔雀蓝色,,2012-11-26
154788,pea jacket,水手厚呢上装,,2012-11-26
154789,PBT fibre,聚对苯二甲酸丁二酯纤维,,2012-11-26
154790,PBI(polybenzimidazol) fibre,聚并咪唑纤维,,2012-11-26
154791,Payta cotton,帕塔棉(秘鲁产),,2012-11-26
154792,Paymaster,帕马斯特棉(美国产),,2012-11-26
154793,pawl off lever,推开掣子杆,,2012-11-26
154794,pawl lever,掣子杆,,2012-11-26
154795,pawl,掣子，制动钩,,2012-11-26
154796,paux,垂片,,2012-11-26
154797,pause dwell,开口暂停,,2012-11-26
154798,pause,静止时间,,2012-11-26
154799,paunch mat,绳垫,,2012-11-26
154800,paulin,防雨帆布,,2012-11-26
154801,patwa fibre,大叶羊蹄甲藤皮纤维(印度产),,2012-11-26
154802,patu,山羊废毛制地毯或地席(印度产),,2012-11-26
154803,patti,山羊废毛粗呢(印度产),,2012-11-26
154804,pattern wheel,提花轮,,2012-11-26
154805,pattern weaver,样布织工,,2012-11-26
154806,pattern sketch,花纹草图,,2012-11-26
154807,pattern repeat,花纹循环；织玟纹循环；完全组织,,2012-11-26
154808,pattern mechanism,提花机构装置,,2012-11-26
154809,pattern maker,样板师,,2012-11-26
154810,pattern loom,梭织打样机,,2012-11-26
154811,pattern grading,型号放缩,,2012-11-26
154812,pattern drum,提花滚筒,,2012-11-26
154813,pattern design,花纹设计；图案设计；样板设计,,2012-11-26
154814,pattern chain,纹板链,,2012-11-26
154815,pattern card,花板；染色样本,,2012-11-26
154816,pattern blanket,大条纹毛毯,,2012-11-26
154817,pattern attachment,起毛圈喂入控制器,,2012-11-26
154818,pattern,花纹组织；图案，花样；样板,,2012-11-26
154819,patole,妇女包缠穿著用长幅布；纱丽披身丝织物,,2012-11-26
154820,patent-selvedge hessian,中边黄麻布,,2012-11-26
154821,patent velvet,灯芯绒,,2012-11-26
154822,patent twist,紧撚纱平布(英国名称),,2012-11-26
154823,patent selvedge,中央布边,,2012-11-26
154824,patent satin,提花缎纹布,,2012-11-26
154825,patent leather handbag,漆皮手袋,,2012-11-26
154826,patent Axminster carrpet,阿克明斯特绳状花毯,,2012-11-26
154827,patch worker,补缀工,,2012-11-26
154828,patch pocket,贴袋,,2012-11-26
154829,patch pants,补丁裤,,2012-11-26
154830,patch,补缝片，补丁,,2012-11-26
154831,Patagonian wool,巴塔哥尼亚长羊毛(智利及阿根廷产),,2012-11-26
154832,pata fibre,黄麻(印度及孟加拉名称),,2012-11-26
154833,pastourelle,牧羊女哔叽(法国制),,2012-11-26
154834,pasting,双层粘合,,2012-11-26
154835,pastille,斑点花样,,2012-11-26
154836,pastel shade,浅淡色，粉色，肌色色调,,2012-11-26
154837,paste table,浆糊台；贴纸台；贴布台,,2012-11-26
154838,paste grain,纹理上浆整理,,2012-11-26
154839,paste box,糊槽,,2012-11-26
154840,paste,糊,,2012-11-26
154841,passing braid,金银花线狭辫带,,2012-11-26
154842,passementerie,珠饰；金银线镶边,,2012-11-26
154843,passe,刺绣架子,,2012-11-26
154844,passage,穿布路线；工程道数,,2012-11-26
154845,pass,穿经,,2012-11-26
154846,paso,帕索棉腰布(缅甸制),,2012-11-26
154847,party drafting,部分通经,,2012-11-26
154848,parts per millom，ppm,百万分之几,,2012-11-26
154849,partridge cord,斑点灯芯绒,,2012-11-26
154850,partition curtain,隔间帷幕,,2012-11-26
154851,partition coefficient,分配系数,,2012-11-26
154852,particle size distribution,粒度分布,,2012-11-26
154853,particle size,粒度，粒厚,,2012-11-26
154854,particle,粒子,,2012-11-26
154855,partial orientation yarn (POY),部分延伸纱,,2012-11-26
154856,parm-narm,帕姆那姆羊绒细呢(喀什米尔产),,2012-11-26
154857,parka hood,帕可连颈帽,,2012-11-26
154858,parka,帕可外套,,2012-11-26
154859,Paris binding,巴黎丝棉斜纹带,,2012-11-26
154860,pari,生丝原重,,2012-11-26
154861,Pardo cotton,帕尔杜棉(秘鲁产),,2012-11-26
154862,parchmentising，parchmentizing,羊皮纸化处理,,2012-11-26
154863,parchment paper,羊皮纸,,2012-11-26
154864,parchment finishing,羊皮纸化加工,,2012-11-26
154865,parasol,太阳伞,,2012-11-26
154866,parao fibre,帕罗纤维(南太平洋社会群岛产),,2012-11-26
154867,parameter,参数,,2012-11-26
154868,paramatta,棉毛呢,,2012-11-26
154869,paralleled yarn,并线纱,,2012-11-26
154870,parallel-laying,平行络网,,2012-11-26
154871,parallel wind,平行绕取,,2012-11-26
154872,parallel shed machine,多梭口同时织造机,,2012-11-26
154873,parallel motion,平行运动,,2012-11-26
154874,parallel line gratings,平行线密度测定板,,2012-11-26
154875,parallel flow,平行流,,2012-11-26
154876,parallel current,并联电流,,2012-11-26
154877,parallel cheese,平筒纱,,2012-11-26
154878,parallax,视差,,2012-11-26
154879,Paraiba cotton,帕拉伊巴棉(巴西产),,2012-11-26
154880,paragrass,猢狲草(或菩提树纤维),,2012-11-26
154881,paraformaldehyde,多聚甲醛,,2012-11-26
154882,paraffin wax,石蜡油,,2012-11-26
154883,paraffin,石腊,,2012-11-26
154884,paracrystalline region,准结晶领域,,2012-11-26
154885,paracortex,对皮质,,2012-11-26
154886,parachute fabric,降落伞布,,2012-11-26
154887,parachute,降落伞,,2012-11-26
154888,parabola curve cam,抛物线偏心盘，抛物线形凸轮,,2012-11-26
154889,para aromatic copoly-amide fibre,对位芳香醯胺共聚纤维,,2012-11-26
154890,paquet reed,帕奎特筘(扇形花式筘之一种),,2012-11-26
154891,papyrus fibre,纸莎草纤维(阿联产),,2012-11-26
154892,Pappreserve printing,充蜡防热印花,,2012-11-26
154893,papoon,帕庞格子布(英国制),,2012-11-26
154894,papery-finish,仿纸硬挺整理,,2012-11-26
154895,papering,夹板，插板,,2012-11-26
154896,paper-to textile printing,纸面转移印花,,2012-11-26
154897,paper-maker's felt,造纸用毛毡,,2012-11-26
154898,paper yarn,纸纱,,2012-11-26
154899,paper twine,纸绳,,2012-11-26
154900,paper tube,纸管,,2012-11-26
154901,paper taffeta,挺硬塔夫塔绸,,2012-11-26
154902,paper stencil,纸型印花,,2012-11-26
154903,paper quill,纸纬管,,2012-11-26
154904,paper pulp,纸浆,,2012-11-26
154905,paper printing,纸印花,,2012-11-26
154906,paper pattern,纸型,,2012-11-26
154907,paper nylon finish,挺硬耐隆整理，纸状耐隆整理,,2012-11-26
154908,paper mulberry fibre,楮树纤维(亚洲产),,2012-11-26
154909,paper fibre,造纸用纤维,,2012-11-26
154910,paper felt duck,造纸用帆布,,2012-11-26
154911,paper cloth,纸布；涂纸浆棉布或麻布,,2012-11-26
154912,paper chromatography analysis,滤纸色层分析,,2012-11-26
154913,paper cambric or muslin,厚窄麻布或棉布,,2012-11-26
154914,paper caleder roll,纸粕辊筒,,2012-11-26
154915,paper bobbin,纸管,,2012-11-26
154916,papain,木瓜酵素,,2012-11-26
154917,pantyhose,裤袜,,2012-11-26
154918,panty girdle,裤型束腹,,2012-11-26
154919,pants,裤类,,2012-11-26
154920,pantograph，pantagraph,缩扩仪,,2012-11-26
154921,panties,内裤，短内裤,,2012-11-26
154922,pantaloons,裤类,,2012-11-26
154923,pant suit,裤装,,2012-11-26
154924,panne velvet,平绒,,2012-11-26
154925,panne,平绒,,2012-11-26
154926,pangane fibre,柯克式虎尾兰纤维(东非产),,2012-11-26
154927,Pangalo cotton,潘加洛棉(属埃及棉),,2012-11-26
154928,panel warp,嵌经线,,2012-11-26
154929,panel,嵌料；镶板；翼片；丝片,,2012-11-26
154930,Panama zephyr,巴拿马提花条子布(英国制),,2012-11-26
154931,Panama weave,小花样的方块组织，巴拿马组织,,2012-11-26
154932,Panama suiting,巴拿马西服呢,,2012-11-26
154933,Panama sheep,巴拿马绵羊(美国产),,2012-11-26
154934,Panama canvas,巴拿马帆布,,2012-11-26
154935,Panama,巴拿马薄呢,,2012-11-26
154936,Pampa wool,潘帕有光长羊毛(西班牙种南美产),,2012-11-26
154937,palungoa fibre,帕隆哥纤维(洋麻纤维),,2012-11-26
154938,palsano,一、二级那不勒斯大麻,,2012-11-26
154939,palo barracho fibre,帕洛巴拉乔木棉纤维(阿根廷产),,2012-11-26
154940,palmyra fibre,帕尔米拉棕榈纤维(非洲产),,2012-11-26
154941,palmitin,棕榈精，软脂,,2012-11-26
154942,palmitic acid,棕榈酸，软脂酸,,2012-11-26
154943,palmering,柔软增光加工,,2012-11-26
154944,palmer machine,帕尔莫毡滚筒烘干机,,2012-11-26
154945,palmer finisher,帕尔莫加工机,,2012-11-26
154946,palmer felt calender,帕尔莫皮带压光机,,2012-11-26
154947,palma pita fibre,棕榈科龙舌兰纤维(墨西哥产),,2012-11-26
154948,palm oil,棕榈油,,2012-11-26
154949,pallium,主教袍,,2012-11-26
154950,pallet lever,齿轮掣子杆,,2012-11-26
154951,pallas,披巾衣；帕拉斯色纱棉布,,2012-11-26
154952,pall,外套；墓布；外衣细呢；架裟,,2012-11-26
154953,Palitana cotton,帕利塔纳棉(印度产),,2012-11-26
154954,pali barracho fibre,帕洛巴拉乔木棉纤维(阿根廷产),,2012-11-26
154955,paletot,薄宽夹克；长外衣,,2012-11-26
154956,palenpore,平纹棉织物,,2012-11-26
154957,pale shade,浅色，淡色,,2012-11-26
154958,palampoor,帕卡普洱平织棉织物,,2012-11-26
154959,pakama,帕卡玛棉布(英国产),,2012-11-26
154960,pajamas,裤装睡衣,,2012-11-26
154961,pajama checks,睡衣格子布,,2012-11-26
154962,Paisley shawl,佩兹利纹花呢披肩(苏格兰产),,2012-11-26
154963,Paisley pattern,佩兹利涡旋纹花样,,2012-11-26
154964,painting,涂色加工,,2012-11-26
154965,paint,油漆,,2012-11-26
154966,paillette,亮片,,2012-11-26
154967,pagoda sleeve,宝塔袖,,2012-11-26
154968,paddock,帕多克防水细呢(英国制),,2012-11-26
154969,paddle wool washing machine,浆翼式洗毛机,,2012-11-26
154970,paddle dyeing machine,浆翼式染色机,,2012-11-26
154971,paddle,浆，踏板,,2012-11-26
154972,padding thread,填充心线,,2012-11-26
154973,padding stitch,绣花打底针缝,,2012-11-26
154974,padding solution,压染液,,2012-11-26
154975,padding mangle,浸染机，压染机,,2012-11-26
154976,padding machine,压染机，浸压机,,2012-11-26
154977,padding cotton,绣花垫底棉线,,2012-11-26
154978,padding bath,压吸浴，浸轧浴,,2012-11-26
154979,padding,垫肩；压吸；压染,,2012-11-26
154980,padder extractor,压吸抽气机,,2012-11-26
154981,padder,压染机；压吸机,,2012-11-26
154982,padded-back linings,黑背印花里子布,,2012-11-26
154983,padded bra,镶垫胸罩,,2012-11-26
154984,pad-thermofix dyeing,压吸热固色染色法,,2012-11-26
154985,pad-steam process,压吸蒸处法,,2012-11-26
154986,pad-steam dyeing range,压吸蒸处染色装置,,2012-11-26
154987,pad-roll process,压吸卷取染色法,,2012-11-26
154988,pad-roll dyeing,压吸卷取染色,,2012-11-26
154989,pad-roll,浸轧,,2012-11-26
154990,pad-jig process,压吸交卷染法,,2012-11-26
154991,pad-jig dyeing,压吸交卷染色,,2012-11-26
154992,pad-dry-cure process,压吸 -预干- 热处理方式,,2012-11-26
154993,pad-batch,浸轧,,2012-11-26
154994,pad-bake method,压吸烘焙法,,2012-11-26
154995,pad stamping machine,打印机,,2012-11-26
154996,pad dyeing,压染,,2012-11-26
154997,pad batch dyeing,压吸卷堆法染色,,2012-11-26
154999,pad,压吸、压染；填充料；衬垫；垫子,,2012-11-26
155000,Pacputan wool,帕克普坦粗羊毛,,2012-11-26
155001,paco wool,羊驼毛,,2012-11-26
155002,packing sheet,包装纸,,2012-11-26
155003,packing room,打包间,,2012-11-26
155004,packing ring,填塞垫圈,,2012-11-26
155005,packing press,打包机，压装机，包装机,,2012-11-26
155006,packing material,填充材料；包装材料,,2012-11-26
155007,packing machine,包装机,,2012-11-26
155008,packing list,装箱单,,2012-11-26
155009,packing factor,填充因子,,2012-11-26
155010,packing density,填充密度,,2012-11-26
155011,packing,包装；填集；紧束,,2012-11-26
155012,packaging equipment,包装设备,,2012-11-26
155013,package hardness,管纱硬度；卷装硬度；丝饼硬度,,2012-11-26
155014,package dyeing machine,推积式染色机,,2012-11-26
155015,package dyeing,推积式染色,,2012-11-26
155016,package drying machine,推积式烘干机；筒子纱烘干机,,2012-11-26
155017,package density,堆积密度；纱团密度；包装密度；卷装密度,,2012-11-26
155018,package,打包，包装；卷装,,2012-11-26
155019,pack dyeing,筒子纱染色；包装染色,,2012-11-26
155020,pack cloth,打包粗麻布,,2012-11-26
155021,pack,纺丝盒,,2012-11-26
155022,pacing motion,送经运动,,2012-11-26
155023,Pacific，converter,太平洋式牵切机,,2012-11-26
155024,pachometer，pachymeter,测厚计,,2012-11-26
155025,pachas,帕恰斯马海毛呢,,2012-11-26
155026,pace,送经,,2012-11-26
155027,P(pressure),压力,,2012-11-26
155028,p.p.m.,每分钟投纬数；百万分之一,,2012-11-26
155029,p.p.i.,吋纬,,2012-11-26
155030,p-penyl-phenol,对苯基苯酚,,2012-11-26
155031,o-phenyl-phenol,邻苯基苯酚,,2012-11-26
155032,4 pick terry,四纬毛巾,,2012-11-26
155033,3 ply cloth,三层布组织,,2012-11-26
155034,2-ply,双股,,2012-11-26
155035,ozonizer,臭氧产生机,,2012-11-26
155036,ozonization,臭氧氧化,,2012-11-26
155037,ozone treatment,臭氧处理,,2012-11-26
155038,ozone fading,臭氧褪色,,2012-11-26
155039,ozone exposure,臭氧暴露,,2012-11-26
155040,ozone bleaching,臭氧漂白,,2012-11-26
155041,ozone,臭氧,,2012-11-26
155042,oxymonoazo dye,氧基单偶氮染料,,2012-11-26
155043,oxygroup,氧基,,2012-11-26
155044,oxygen index flammability test,氧指数燃烧试验,,2012-11-26
155045,oxygen consumption,氧消耗量,,2012-11-26
155046,oxygen bleaching,氧漂白,,2012-11-26
155047,oxygen,氧,,2012-11-26
155048,oxyethylation,乙氧基化,,2012-11-26
155049,oxycellulose,氧化纤维素,,2012-11-26
155050,oxidizing treatment,氧化处理,,2012-11-26
155051,oxidizing compartment,氧化槽,,2012-11-26
155052,oxidizing agent,氧化剂,,2012-11-26
155053,oxidizer,氧化剂,,2012-11-26
155054,oxidized starch,氧化淀粉,,2012-11-26
155055,oxidized oil staining,油污斑,,2012-11-26
155056,oxidation-reduction titration,氧化还原滴定,,2012-11-26
155057,oxidation-reduction potential,氧化还原电位,,2012-11-26
155058,oxidation strip,氧化脱色,,2012-11-26
155059,oxidation rinsing,氧化水洗,,2012-11-26
155060,oxidation reaction,氧化作用,,2012-11-26
155061,oxidation dyeing method,氧化染色法,,2012-11-26
155062,oxidation dye,氧化染料,,2012-11-26
155063,oxidation discharge,氧化拔染,,2012-11-26
155064,oxidation bleaching,氧化漂白,,2012-11-26
155065,oxidation and reduction,氧化还原反应,,2012-11-26
155066,oxidase,氧化酵素,,2012-11-26
155067,oxidant,氧化剂,,2012-11-26
155068,Oxford shirting,牛津衬衫布,,2012-11-26
155069,Oxford sheep,牛津塘种大绵羊(英国产),,2012-11-26
155070,Oxford mixture,牛津交织呢,,2012-11-26
155071,Oxford grey,牛津胚布,,2012-11-26
155072,Oxford Down,牛津塘种羊毛,,2012-11-26
155073,Oxford chambray,牛津康布雷布,,2012-11-26
155074,Oxford,牛津布,,2012-11-26
155075,oxazone,恶酮,,2012-11-26
155076,oxazole,恶唑,,2012-11-26
155077,oxazine dye,恶（口秦）染料,,2012-11-26
155078,oxazine,恶（口秦）效,,2012-11-26
155079,oxanthrone,酚酮,,2012-11-26
155080,oxalic acid,草酸，乙二酸,,2012-11-26
155081,oxalate,草酸盐,,2012-11-26
155082,ows(on weight of solution),按溶液重量,,2012-11-26
155084,overtufting,添纱裁绒，添纱簇绒,,2012-11-26
155085,overspun yarn,条杆不匀纱,,2012-11-26
155086,overshoot,跳花(织疵)；浮纬花纹,,2012-11-26
155087,overseas cap,军便帽,,2012-11-26
155088,overseam,包边缝,,2012-11-26
155089,overpick,上投梭,,2012-11-26
155090,overnit,非提花式双面罗纹针织物,,2012-11-26
155091,overlocking,包边缝,,2012-11-26
155092,overlock machine,拷克车,,2012-11-26
155093,overload,超载,,2012-11-26
155094,overlap,针钩前垫纱运动,,2012-11-26
155095,overlaid seam,搭缝,,2012-11-26
155096,overhead travelling cleaner,机顶巡回清洁器,,2012-11-26
155097,overhead sewing,卷边缝合,,2012-11-26
155098,overhead seam,搭缝,,2012-11-26
155099,overhaul,分解扫除，大修,,2012-11-26
155100,overhand,水平目测法,,2012-11-26
155101,overgrown wool,过长棉羊毛,,2012-11-26
155102,overflow,溢流,,2012-11-26
155103,overfine wool,过细绵羊毛,,2012-11-26
155104,overfeed fabric,超喂经编织物,,2012-11-26
155105,overend creel,管顶退绕纱架,,2012-11-26
155106,overedging,包边缝,,2012-11-26
155107,overedge stitch,包边针步；包边针迹,,2012-11-26
155108,overedge,拷边缝,,2012-11-26
155109,overcoating,大衣料；外套料,,2012-11-26
155110,overcoat,大衣；外套,,2012-11-26
155111,overcheck,套格子花纹,,2012-11-26
155112,overcast stitch,包缝针法；包缝针迹,,2012-11-26
155113,overcast,绕边缝,,2012-11-26
155114,overblouse,外罩式女上衣,,2012-11-26
155115,overbeaten cloth,密路织物(织疵),,2012-11-26
155116,overalls,工装裤,,2012-11-26
155117,overall yield,整体收率,,2012-11-26
155118,overall loom width,织机总宽度,,2012-11-26
155119,overall dimension,总尺寸,,2012-11-26
155120,overall accuracy,整体精确度,,2012-11-26
155121,overall,罩衣；全幅宽,,2012-11-26
155122,over-printed resist,套印防染,,2012-11-26
155123,over-lap,上绕线,,2012-11-26
155124,over-head driving,机顶传动,,2012-11-26
155125,over-gassed yarn,焦纱,,2012-11-26
155126,over-feed tenter,超喂拉幅定型机,,2012-11-26
155127,over-feed roll,超喂罗拉,,2012-11-26
155128,over-feed device,超喂装置,,2012-11-26
155129,over-dryimg,过度烘干,,2012-11-26
155130,over-chroming,过度铬盐处理,,2012-11-26
155131,over stitch,覆盖缝,,2012-11-26
155132,over sleeve,袖套,,2012-11-26
155133,over shoe,鞋套,,2012-11-26
155134,over shirt,罩衫,,2012-11-26
155135,over shedding,上开口,,2012-11-26
155136,over retting,浸渍过度，发酵过度(麻),,2012-11-26
155137,over reduction,过度还原,,2012-11-26
155138,over printing,套印,,2012-11-26
155139,over picking system,上投梭式,,2012-11-26
155140,over oxidation,过度氧化,,2012-11-26
155141,over feeding,超喂,,2012-11-26
155142,over dyeing,过度染色,,2012-11-26
155143,over closed shed,下开口,,2012-11-26
155144,oven-dry weight,烘干重量,,2012-11-26
155145,oven,烘箱,,2012-11-26
155146,oval wire,椭圆针,,2012-11-26
155147,oval dent reed,椭圆形钢筘,,2012-11-26
155148,outwear,外衣,,2012-11-26
155149,ouvre,小花格子织物(法语),,2012-11-26
155150,outsize,特大号,,2012-11-26
155151,outside treading motion,外侧踏综装置,,2012-11-26
155152,outside tappet,外侧踏盘,,2012-11-26
155153,outshot wool,废毛,,2012-11-26
155154,outseam,外露缝，外浪,,2012-11-26
155155,output,产出，输出,,2012-11-26
155156,outline stitch,轮廓针迹，轮廓针步,,2012-11-26
155157,outline,外形，轮廓，大纲,,2012-11-26
155158,outlet,出口,,2012-11-26
155159,outing flannel,软绒布,,2012-11-26
155160,outing costume,户外服,,2012-11-26
155161,outing cloth,户外服织物,,2012-11-26
155162,outgoing beam,射出光束,,2012-11-26
155163,outfit,成套服装,,2012-11-26
155164,outer coat fibre,刚毛,,2012-11-26
155165,outer caster casing,外罩壳,,2012-11-26
155166,out of style,不合时，过时的,,2012-11-26
155167,out end,机尾,,2012-11-26
155168,oursine,奥尔辛粗呢(法国制),,2012-11-26
155169,ounce,盎司,,2012-11-26
155170,oudenarde,奥德纳德挂毯(比利时制),,2012-11-26
155171,ottoman,粗横棱纹织物,,2012-11-26
155172,Otter,沃特绵羊,,2012-11-26
155173,otter,水獭；水獭皮,,2012-11-26
155174,Ostwald's colourmeter,奥氏比色计,,2012-11-26
155175,Ostwald viscosimeter,奥氏毛细管黏度计,,2012-11-26
155176,ossein,骨胶原，生胶质,,2012-11-26
155177,osprey,帽饰鸟羽,,2012-11-26
155178,osmotic pressure,渗透压,,2012-11-26
155179,osnaburg,低支纱方格布；粗袋布,,2012-11-26
155180,osmosis,渗透作用，渗透,,2012-11-26
155181,osmometer,渗压计,,2012-11-26
155182,oscilloscope,示波器,,2012-11-26
155183,oscillograph,示波器,,2012-11-26
155184,oscillating washer,摆动式洗衣机,,2012-11-26
155185,oscillating tappet,摆动式踏综盘，摇动锁链开口盘,,2012-11-26
155186,oscillating shaft hoop,摆动轴箍,,2012-11-26
155187,oscillating shaft finger,摆动轴指,,2012-11-26
155188,oscillating shaft end,摆动轴端,,2012-11-26
155189,oscillating shaft bracket,摆动轴托架,,2012-11-26
155190,oscillating shaft,摆动轴,,2012-11-26
155191,oscillating rod,摆动杆，往后杆,,2012-11-26
155192,oscillating knife frame,摆动刀架,,2012-11-26
155193,oscillating detector,摆动指示器,,2012-11-26
155194,oscillating bar,摆动杆,,2012-11-26
155195,osage organge,天然黄色染料,,2012-11-26
155196,ortica fibre,荨麻纤维,,2012-11-26
155197,orthotropic material,直交异方性材料,,2012-11-26
155198,orthorhombic system,斜方晶系,,2012-11-26
155199,orthocortex,正皮质,,2012-11-26
155200,ortho mixture,不同纤维交织物,,2012-11-26
155201,orris,金银花边，金银线编带,,2012-11-26
155202,ornamental stitching,装饰缝,,2012-11-26
155203,Orleans cloth,奥尔良棉毛交织呢(细棉纱为经梳毛纱为纬平织衣料),,2012-11-26
155204,original twist,初撚,,2012-11-26
155205,original sample,原样本,,2012-11-26
155206,original piece,原布,,2012-11-26
155207,original drawing,原图,,2012-11-26
155208,original bag wool,原包羊毛,,2012-11-26
155209,orifice,喷丝孔,,2012-11-26
155210,oriented web,定向棉网,,2012-11-26
155211,oriented reinforcement,定向强化,,2012-11-26
155212,oriented crystallization,定向结晶化,,2012-11-26
155213,oriented adsorption,定向吸附,,2012-11-26
155214,orientation uniformity,取向均一性，顺向均一性,,2012-11-26
155215,orientation force,取向力，顺向力,,2012-11-26
155216,orientation factor,取向因子，顺向因子,,2012-11-26
155217,orientation effect,取向效应，顺向效应,,2012-11-26
155218,orientation birefringence,顺向双折射率,,2012-11-26
155219,orientation,取向，顺向,,2012-11-26
155220,organzine silk,撚丝,,2012-11-26
155221,oriental rug knots,东方式毡结,,2012-11-26
155222,organza,透明硬纱,,2012-11-26
155223,organosol,有机溶胶,,2012-11-26
155224,organo silicone compound,有机矽化合物,,2012-11-26
155225,organo mercury compound,有机水银化合物,,2012-11-26
155226,organic-metallic compound,有机金属化合物,,2012-11-26
155227,organic synthetic pigment,有机合成颜料,,2012-11-26
155228,organic synthetic dye,有机合成染料,,2012-11-26
155229,organic pigment,有机颜料,,2012-11-26
155230,organic compound,有机化合物,,2012-11-26
155231,organic acid,有机酸,,2012-11-26
155232,organdy finish,坚挺爽脆加工,,2012-11-26
155233,organdy,蝉翼纱,,2012-11-26
155234,organdie finish,坚挺爽脆加工,,2012-11-26
155235,organdie,蝉翼纱,,2012-11-26
155236,ordinate,纵座标,,2012-11-26
155237,ordinary twill weave,正则斜纹,,2012-11-26
155238,ordinary lay,正规加撚绳,,2012-11-26
155239,ordinary heald,普通综丝,,2012-11-26
155240,ordinary draft system,普通牵伸装置,,2012-11-26
155241,order-made clothes,定制服,,2012-11-26
155242,order-made,订单生产,,2012-11-26
155243,Orange I,橘色I染料,,2012-11-26
155244,oral toxicity,经口性毒性，口服毒性,,2012-11-26
155245,optional lot size,最适批量,,2012-11-26
155246,optimization,最适化,,2012-11-26
155247,optical whitening agent,萤光增白剂,,2012-11-26
155248,optical whitening,萤光增白剂,,2012-11-26
155249,optical whitener,萤光增白剂,,2012-11-26
155250,optical system,光学系统,,2012-11-26
155251,optical scanners,光学扫描器,,2012-11-26
155252,optical property,光学性质,,2012-11-26
155253,optical microscope,光学显微镜,,2012-11-26
155254,optical isomer,旋光异构体,,2012-11-26
155255,optical illusion,光幻式,,2012-11-26
155256,optical dye,萤光增白染料,,2012-11-26
155257,optical dichroism,光二色性,,2012-11-26
155258,optical detection,光学测定,,2012-11-26
155259,optical density,光学密度,,2012-11-26
155260,optical cycle,旋光周期,,2012-11-26
155261,optical character,光学特性,,2012-11-26
