ID,英文名稱,中文名稱,圖片,更新日期
136455,radius of navigation,航行半径,,2012-11-26
136456,radius of gyration,回转半径,,2012-11-26
136457,radius of curvature,曲率半径,,2012-11-26
136458,radius of damage,损坏半径（核爆）,,2012-11-26
136459,radius of action,活动半径,,2012-11-26
136460,radiological weapon,放射性武器,,2012-11-26
136462,radiological defense,放射防卫,,2012-11-26
136463,radio wave,无线电波,,2012-11-26
136464,radio vibration test,无线电振动试验,,2012-11-26
136465,radio transmitter receiver,无线电收发报机,,2012-11-26
136466,radio transmitter,无线电发射机,,2012-11-26
136467,radio transmission,无线电传递;无线电发射,,2012-11-26
136468,radio teletypewriter (RTT),无线电电传印字机,,2012-11-26
136469,radio telescope,无线电望远镜,,2012-11-26
136470,radio telephony network,无线电网,,2012-11-26
136471,radiotelephone (RTF),无线电话,,2012-11-26
136472,radiotelegraph (RTG),无线电报,,2012-11-26
136473,Radio Technical Commission For Aeronautics (RTCA),航空无线电技术委员会（美）,,2012-11-26
136474,radio star,电波星,,2012-11-26
136475,radiosonde observation (RAOB),雷送观测,,2012-11-26
136476,radiosonde balloon,雷送气球,,2012-11-26
136477,radiosonde,雷送;无线电探空仪,,2012-11-26
136478,radio receiver,无线电接收机,,2012-11-26
136479,radio range station,无线电导航台,,2012-11-26
136480,radio range receiver,无线电导航接收机,,2012-11-26
136481,radio range orientation,无线电导航定向,,2012-11-26
136482,radio range leg,无线电导航航道,,2012-11-26
136484,radio range beacon,无线电导航信标,,2012-11-26
136485,radio range (RNG),无线电导航台;无线电测距,,2012-11-26
136486,radio pressure test,无线电压力试验,,2012-11-26
136487,radio orientation,无线电定向,,2012-11-26
136488,radio officer,无线电通信官,,2012-11-26
136489,radio navigational aid,无线电助航设备,,2012-11-26
136490,radio navigation,无线电导航,,2012-11-26
136491,radiometry,放射量测学,,2012-11-26
136492,radio meteorology,无线电气象学,,2012-11-26
136493,radio meteorograph,无线电气象计,,2012-11-26
136494,radio mast,无线电柱,,2012-11-26
136495,radio marker transmitter,无线电标志发射机,,2012-11-26
136496,radio marker beacon,无线电标志信标,,2012-11-26
136497,radio marker,无线电标志,,2012-11-26
136498,radio magnetic indicator,无线电磁向仪,,2012-11-26
136499,radio loop nacelle,无线电环形天线罩,,2012-11-26
136500,radio loop,无线电环形天线,,2012-11-26
136501,radiology,放射线学,,2012-11-26
136502,radio log,无线电记录簿,,2012-11-26
136503,radiolocation,无线电电台定位,,2012-11-26
136504,radio line of position,无线电位置线,,2012-11-26
136505,radioisotope,放射性同位素,,2012-11-26
136506,radio interference,无线电干扰,,2012-11-26
136507,radio inertial guidance system,无线电惯性导引系统,,2012-11-26
136508,radio humidity test,无线电湿度试验,,2012-11-26
136509,radio homing beacon,无线电归向信标,,2012-11-26
136510,radio guidance system,无线电导引系统,,2012-11-26
136511,radiograph examination,无线电照相测验法,,2012-11-26
136512,radiograph,无线电照相,,2012-11-26
136513,radio frequency transformer,无线电频率变压器,,2012-11-26
136514,radio frequency oscillator,无线电频率振荡器,,2012-11-26
136515,radio frequency (RF),无线电频率,,2012-11-26
136516,radio fix,无线电定位,,2012-11-26
136517,radio fan-marker beacon,无线电扇形标志信标,,2012-11-26
136518,radio failure procedure,无线电失效程序,,2012-11-26
136519,radio facility chart,无线电助航设施图,,2012-11-26
136520,radio facility,无线电设备,,2012-11-26
136521,radioecology,辐射生态学,,2012-11-26
136522,radio distortion,无线电失真,,2012-11-26
136523,radio directive device,无线电定向装置,,2012-11-26
136524,radio direction-finding station,无线电定向电台,,2012-11-26
136525,radio direction-finding net,无线电定向网,,2012-11-26
136526,radio direction-finding chart,无线电定向航图,,2012-11-26
136527,radio direction-finding,无线电定向,,2012-11-26
136528,radio direction finder,无线电定向仪,,2012-11-26
136529,radio directional beacon,无线电方向信标,,2012-11-26
136530,radio determination satellite,无线电定位卫星,,2012-11-26
136531,radio detection and ranging (radar),雷达,,2012-11-26
136532,radio countermeasure (RCM),无线电反制,,2012-11-26
136533,radio compass,无线电罗盘,,2012-11-26
136534,radio communication failure message (RCF),无线电通信失效电报,,2012-11-26
136535,radio channel,无线电频道,,2012-11-26
136536,radio-chemistry,放射化学,,2012-11-26
136537,radio biology,放射线生物学,,2012-11-26
136538,radio bearing deviation,无线电方位差,,2012-11-26
136539,radio bearing,无线电方位,,2012-11-26
136540,radio beam coupler,无线电波束耦合器,,2012-11-26
136541,radio beam,无线电波束,,2012-11-26
136542,radio beacon marker,无线电信标标志,,2012-11-26
136543,radio beacon,无线电信标,,2012-11-26
136544,radio astronomy,射电天文学,,2012-11-26
136545,radio approach aid,无线电进场辅助,,2012-11-26
136546,radio antenna,无线电天线,,2012-11-26
136547,radio altimeter (RA),无线电高度表,,2012-11-26
136548,radio aid,无线电辅助设施,,2012-11-26
136549,radioactivity,放射性,,2012-11-26
136550,radioactive snow-gauge,放射（性）雪量计,,2012-11-26
136551,radioactive iodinated serum albumin (RISA),放射碘血清蛋白,,2012-11-26
136552,radioactive fallout,放射（性）落尘,,2012-11-26
136553,radio (RDO),无线电,,2012-11-26
136554,radiatus,辐状（云）,,2012-11-26
136556,radiator,散热器,,2012-11-26
136557,radiation shield,辐射隔离罩,,2012-11-26
136558,radiation scattering,辐射散射,,2012-11-26
136559,radiation pressure,辐射压力,,2012-11-26
136560,radiation heat transfer,辐射热传递,,2012-11-26
136561,radiation fog,辐射雾,,2012-11-26
136562,radiation dosage,辐射剂量,,2012-11-26
136564,radiation belt,辐射带,,2012-11-26
136565,radiational cooling,辐射冷却,,2012-11-26
136566,radiation aid,辐射辅助设备,,2012-11-26
136567,radiation,辐射,,2012-11-26
136568,radiant heat,辐射热,,2012-11-26
136569,radiance,辐射量,,2012-11-26
136570,radian,弪;弧度,,2012-11-26
136571,radial wire,辐射金属线,,2012-11-26
136572,radial wing configuration,辐射翼外形,,2012-11-26
136573,radial velocity,视线速度;径向速度,,2012-11-26
136574,radial unbalance torque,辐向不均衡扭矩,,2012-11-26
136575,radial turbine,径流式涡轮,,2012-11-26
136576,radial spar,辐射梁,,2012-11-26
136577,radial search,辐射式搜索,,2012-11-26
136578,radial load,径向负载,,2012-11-26
136579,radial jet,横向推进器,,2012-11-26
136580,radial heading,辐射航向,,2012-11-26
136581,radial G,径向重力,,2012-11-26
136582,radial flow compressor,径流式压缩机,,2012-11-26
136583,radial flow,辐射流;径向流动,,2012-11-26
136584,radial error probable,圆形误差概率,,2012-11-26
136585,radial engine,星形发动机,,2012-11-26
136586,radial drill,星形钻,,2012-11-26
136587,radial diffuser,径向扩散器,,2012-11-26
136588,radial bearing,辐向,,2012-11-26
136589,radar wind system,雷达测风系统,,2012-11-26
136590,radar wind,雷达测风,,2012-11-26
136591,radar vector,雷达导引航向,,2012-11-26
136592,radar transfer of control message,雷达交管电报,,2012-11-26
136593,radar track position,雷达追踪位置,,2012-11-26
